#K-Path    Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
#Band-index    1
   1.333    -5.620  0.412  0.000  0.014  0.002  0.000  0.000  0.002  0.004  0.002  0.436
   1.344    -5.615  0.410  0.000  0.016  0.002  0.000  0.000  0.002  0.004  0.002  0.436
   1.354    -5.611  0.408  0.000  0.016  0.002  0.000  0.000  0.002  0.004  0.002  0.434
   1.365    -5.607  0.406  0.000  0.018  0.002  0.000  0.000  0.002  0.004  0.002  0.434
   1.375    -5.603  0.404  0.000  0.020  0.002  0.000  0.000  0.002  0.004  0.002  0.432
   1.385    -5.601  0.402  0.000  0.020  0.002  0.000  0.000  0.002  0.004  0.002  0.432
   1.396    -5.598  0.401  0.000  0.022  0.002  0.000  0.000  0.002  0.004  0.002  0.430
   1.406    -5.597  0.399  0.000  0.022  0.002  0.000  0.000  0.002  0.004  0.002  0.430
   1.416    -5.596  0.398  0.000  0.024  0.002  0.000  0.000  0.002  0.002  0.002  0.428
   1.427    -5.595  0.396  0.000  0.024  0.002  0.000  0.000  0.002  0.002  0.002  0.426
   1.437    -5.595  0.394  0.000  0.026  0.002  0.000  0.000  0.002  0.002  0.002  0.426
   1.447    -5.595  0.391  0.000  0.026  0.002  0.000  0.000  0.002  0.002  0.002  0.424
   1.458    -5.596  0.389  0.000  0.028  0.002  0.000  0.000  0.002  0.002  0.002  0.424
   1.468    -5.597  0.387  0.000  0.028  0.000  0.000  0.000  0.002  0.002  0.002  0.422
   1.478    -5.599  0.385  0.000  0.030  0.000  0.000  0.000  0.002  0.002  0.002  0.420
   1.489    -5.601  0.382  0.000  0.030  0.000  0.000  0.000  0.002  0.002  0.002  0.420
   1.499    -5.603  0.380  0.000  0.032  0.000  0.000  0.000  0.002  0.002  0.002  0.418
   1.509    -5.606  0.378  0.000  0.032  0.000  0.000  0.000  0.002  0.002  0.002  0.416
   1.520    -5.609  0.376  0.000  0.034  0.000  0.000  0.000  0.002  0.002  0.000  0.416
   1.530    -5.612  0.374  0.000  0.034  0.000  0.000  0.000  0.002  0.002  0.000  0.414
   1.540    -5.615  0.373  0.000  0.036  0.000  0.000  0.000  0.002  0.002  0.000  0.412
   1.551    -5.619  0.372  0.000  0.036  0.000  0.000  0.000  0.002  0.002  0.000  0.412
   1.561    -5.623  0.370  0.000  0.036  0.000  0.000  0.000  0.002  0.002  0.000  0.410
   1.572    -5.626  0.368  0.000  0.038  0.000  0.000  0.000  0.002  0.002  0.000  0.410
   1.582    -5.631  0.366  0.000  0.038  0.000  0.000  0.000  0.000  0.002  0.000  0.408
   1.592    -5.635  0.364  0.000  0.040  0.000  0.000  0.000  0.000  0.002  0.000  0.406
   1.603    -5.639  0.362  0.000  0.040  0.000  0.000  0.000  0.000  0.002  0.000  0.406
   1.613    -5.643  0.360  0.000  0.040  0.000  0.000  0.000  0.000  0.002  0.000  0.404
   1.623    -5.648  0.360  0.000  0.042  0.000  0.000  0.000  0.000  0.002  0.000  0.404
   1.634    -5.652  0.358  0.000  0.042  0.000  0.000  0.000  0.000  0.002  0.000  0.402
   1.644    -5.656  0.356  0.000  0.042  0.000  0.000  0.000  0.000  0.002  0.000  0.402
   1.654    -5.661  0.354  0.000  0.044  0.000  0.000  0.000  0.000  0.002  0.000  0.400
   1.665    -5.665  0.354  0.000  0.044  0.000  0.000  0.000  0.000  0.000  0.000  0.400
   1.675    -5.669  0.352  0.000  0.044  0.000  0.000  0.000  0.000  0.000  0.000  0.398
   1.685    -5.673  0.352  0.000  0.044  0.000  0.000  0.000  0.000  0.000  0.000  0.398
   1.696    -5.677  0.350  0.000  0.046  0.000  0.000  0.000  0.000  0.000  0.000  0.398
   1.706    -5.681  0.348  0.000  0.046  0.000  0.000  0.000  0.000  0.000  0.000  0.396
   1.716    -5.685  0.348  0.000  0.046  0.000  0.000  0.000  0.000  0.000  0.000  0.396
   1.727    -5.689  0.346  0.000  0.046  0.000  0.000  0.000  0.000  0.000  0.000  0.395
   1.737    -5.692  0.346  0.000  0.048  0.000  0.000  0.000  0.000  0.000  0.000  0.394
   1.748    -5.696  0.345  0.000  0.048  0.000  0.000  0.000  0.000  0.000  0.000  0.394
   1.758    -5.699  0.344  0.000  0.048  0.000  0.000  0.000  0.000  0.000  0.000  0.394
   1.768    -5.702  0.344  0.000  0.048  0.000  0.000  0.000  0.000  0.000  0.000  0.392
   1.779    -5.705  0.342  0.000  0.048  0.000  0.000  0.000  0.000  0.000  0.000  0.392
   1.789    -5.708  0.342  0.000  0.048  0.000  0.000  0.000  0.000  0.000  0.000  0.392
   1.799    -5.711  0.342  0.000  0.048  0.000  0.000  0.000  0.000  0.000  0.000  0.392
   1.810    -5.713  0.340  0.000  0.050  0.000  0.000  0.000  0.000  0.000  0.000  0.390
   1.820    -5.715  0.340  0.000  0.050  0.000  0.000  0.000  0.000  0.000  0.000  0.390
   1.830    -5.717  0.340  0.000  0.050  0.000  0.000  0.000  0.000  0.000  0.000  0.390
   1.841    -5.719  0.340  0.000  0.050  0.000  0.000  0.000  0.000  0.000  0.000  0.390
   1.851    -5.720  0.340  0.000  0.050  0.000  0.000  0.000  0.000  0.000  0.000  0.390
   1.861    -5.722  0.338  0.000  0.050  0.000  0.000  0.000  0.000  0.000  0.000  0.390
   1.872    -5.723  0.338  0.000  0.050  0.000  0.000  0.000  0.000  0.000  0.000  0.390
   1.882    -5.723  0.338  0.000  0.050  0.000  0.000  0.000  0.000  0.000  0.000  0.390
   1.892    -5.724  0.338  0.000  0.050  0.000  0.000  0.000  0.000  0.000  0.000  0.390
   1.903    -5.724  0.338  0.000  0.050  0.000  0.000  0.000  0.000  0.000  0.000  0.389
   1.913    -5.725  0.338  0.000  0.050  0.000  0.000  0.000  0.000  0.000  0.000  0.389
   1.913    -5.725  0.338  0.000  0.050  0.000  0.000  0.000  0.000  0.000  0.000  0.389
   1.918    -5.724  0.338  0.000  0.050  0.000  0.000  0.000  0.000  0.000  0.000  0.390
   1.923    -5.724  0.338  0.000  0.050  0.000  0.000  0.000  0.000  0.000  0.000  0.390
   1.929    -5.723  0.338  0.000  0.050  0.000  0.000  0.000  0.000  0.000  0.000  0.390
   1.934    -5.722  0.338  0.000  0.050  0.000  0.000  0.000  0.000  0.000  0.000  0.390
   1.939    -5.721  0.340  0.000  0.050  0.000  0.000  0.000  0.000  0.000  0.000  0.390
   1.944    -5.719  0.340  0.000  0.050  0.000  0.000  0.000  0.000  0.000  0.000  0.390
   1.949    -5.717  0.340  0.000  0.050  0.000  0.000  0.000  0.000  0.000  0.000  0.390
   1.955    -5.715  0.340  0.000  0.050  0.000  0.000  0.000  0.000  0.000  0.000  0.390
   1.960    -5.712  0.342  0.000  0.050  0.000  0.000  0.000  0.000  0.000  0.000  0.392
   1.965    -5.709  0.342  0.000  0.048  0.000  0.000  0.000  0.000  0.000  0.000  0.392
   1.970    -5.706  0.342  0.000  0.048  0.000  0.000  0.000  0.000  0.000  0.000  0.392
   1.975    -5.703  0.344  0.000  0.048  0.000  0.000  0.000  0.000  0.000  0.000  0.392
   1.980    -5.699  0.344  0.000  0.048  0.000  0.000  0.000  0.000  0.000  0.000  0.394
   1.986    -5.695  0.346  0.000  0.048  0.000  0.000  0.000  0.000  0.000  0.000  0.394
   1.991    -5.691  0.346  0.000  0.046  0.000  0.000  0.000  0.000  0.000  0.000  0.394
   1.996    -5.687  0.348  0.000  0.046  0.000  0.000  0.000  0.000  0.000  0.000  0.396
   2.001    -5.683  0.348  0.000  0.046  0.000  0.000  0.000  0.000  0.000  0.000  0.396
   2.006    -5.678  0.350  0.000  0.046  0.000  0.000  0.000  0.000  0.000  0.000  0.397
   2.011    -5.673  0.351  0.000  0.044  0.000  0.000  0.000  0.000  0.000  0.000  0.398
   2.017    -5.669  0.352  0.000  0.044  0.000  0.000  0.000  0.000  0.000  0.000  0.398
   2.022    -5.664  0.354  0.000  0.044  0.000  0.000  0.000  0.000  0.000  0.000  0.400
   2.027    -5.659  0.356  0.000  0.042  0.000  0.000  0.000  0.000  0.000  0.000  0.401
   2.032    -5.654  0.358  0.000  0.042  0.000  0.000  0.000  0.000  0.000  0.000  0.402
   2.037    -5.649  0.358  0.000  0.042  0.000  0.000  0.000  0.000  0.000  0.000  0.404
   2.043    -5.644  0.360  0.000  0.040  0.000  0.000  0.000  0.000  0.002  0.000  0.404
   2.048    -5.639  0.362  0.000  0.040  0.000  0.000  0.000  0.000  0.002  0.000  0.406
   2.053    -5.634  0.364  0.000  0.040  0.000  0.000  0.000  0.000  0.002  0.000  0.407
   2.058    -5.629  0.366  0.000  0.038  0.000  0.000  0.000  0.000  0.002  0.000  0.408
   2.063    -5.624  0.368  0.000  0.038  0.000  0.000  0.000  0.002  0.002  0.000  0.410
   2.068    -5.619  0.370  0.000  0.036  0.000  0.000  0.000  0.002  0.002  0.000  0.411
   2.074    -5.615  0.372  0.000  0.036  0.000  0.000  0.000  0.002  0.002  0.000  0.412
   2.079    -5.611  0.374  0.000  0.034  0.000  0.000  0.000  0.002  0.002  0.000  0.414
   2.084    -5.607  0.377  0.000  0.034  0.000  0.000  0.000  0.002  0.002  0.000  0.416
   2.089    -5.603  0.380  0.000  0.032  0.000  0.000  0.000  0.002  0.002  0.000  0.416
   2.094    -5.600  0.382  0.000  0.032  0.000  0.000  0.000  0.002  0.002  0.000  0.418
   2.099    -5.597  0.384  0.000  0.030  0.000  0.000  0.000  0.002  0.002  0.000  0.420
   2.105    -5.594  0.386  0.000  0.030  0.000  0.000  0.000  0.002  0.002  0.000  0.422
   2.110    -5.592  0.388  0.000  0.028  0.000  0.000  0.000  0.002  0.002  0.000  0.424
   2.115    -5.590  0.392  0.000  0.026  0.000  0.000  0.000  0.002  0.002  0.000  0.424
   2.120    -5.589  0.394  0.000  0.026  0.000  0.000  0.000  0.002  0.002  0.002  0.426
   2.125    -5.588  0.396  0.000  0.024  0.000  0.000  0.000  0.002  0.002  0.002  0.428
   2.131    -5.588  0.398  0.000  0.024  0.000  0.000  0.000  0.002  0.002  0.002  0.430
   2.136    -5.588  0.400  0.000  0.022  0.000  0.000  0.000  0.002  0.002  0.002  0.430
   2.141    -5.589  0.404  0.000  0.020  0.000  0.000  0.000  0.002  0.002  0.002  0.432
   2.146    -5.590  0.406  0.002  0.020  0.000  0.000  0.000  0.002  0.002  0.002  0.434
   2.151    -5.592  0.408  0.002  0.018  0.000  0.000  0.002  0.002  0.002  0.002  0.434
   2.156    -5.595  0.410  0.002  0.018  0.000  0.000  0.002  0.002  0.002  0.002  0.436
   2.162    -5.598  0.412  0.002  0.016  0.000  0.000  0.002  0.002  0.002  0.002  0.438
   2.167    -5.602  0.414  0.002  0.016  0.000  0.000  0.002  0.002  0.002  0.002  0.438
   2.172    -5.606  0.416  0.002  0.014  0.000  0.000  0.002  0.002  0.002  0.002  0.440
   2.177    -5.611  0.418  0.002  0.012  0.000  0.000  0.002  0.002  0.002  0.002  0.440
   2.182    -5.617  0.420  0.002  0.012  0.000  0.000  0.002  0.002  0.002  0.002  0.442
   2.187    -5.622  0.422  0.002  0.011  0.000  0.000  0.002  0.002  0.002  0.002  0.443
   2.193    -5.629  0.424  0.002  0.010  0.000  0.000  0.002  0.002  0.002  0.002  0.444
   2.198    -5.636  0.426  0.002  0.010  0.000  0.000  0.002  0.002  0.002  0.002  0.445
   2.203    -5.643  0.426  0.002  0.008  0.000  0.000  0.002  0.002  0.002  0.002  0.446
   2.208    -5.651  0.428  0.002  0.008  0.000  0.000  0.002  0.002  0.002  0.002  0.446
   2.213    -5.658  0.430  0.002  0.006  0.000  0.000  0.002  0.002  0.002  0.002  0.448
   2.218    -5.667  0.432  0.002  0.006  0.000  0.000  0.002  0.002  0.002  0.002  0.448
   2.224    -5.675  0.432  0.002  0.006  0.000  0.000  0.002  0.002  0.002  0.002  0.450
   2.229    -5.684  0.434  0.002  0.004  0.000  0.000  0.002  0.002  0.002  0.002  0.450
   2.234    -5.693  0.436  0.002  0.004  0.000  0.000  0.002  0.002  0.002  0.002  0.450
   2.239    -5.702  0.436  0.002  0.004  0.000  0.000  0.002  0.002  0.002  0.002  0.452
   2.244    -5.710  0.438  0.002  0.004  0.000  0.000  0.002  0.002  0.002  0.002  0.452
   2.250    -5.719  0.438  0.002  0.002  0.000  0.000  0.002  0.002  0.002  0.002  0.453
   2.255    -5.728  0.440  0.002  0.002  0.000  0.000  0.002  0.004  0.002  0.002  0.454
   2.260    -5.737  0.442  0.002  0.002  0.000  0.000  0.002  0.004  0.002  0.002  0.454
   2.265    -5.745  0.442  0.002  0.002  0.000  0.000  0.002  0.004  0.002  0.002  0.455
   2.270    -5.754  0.444  0.002  0.002  0.000  0.000  0.000  0.004  0.002  0.002  0.456
   2.275    -5.762  0.444  0.002  0.002  0.000  0.000  0.000  0.004  0.002  0.002  0.456
   2.281    -5.770  0.446  0.002  0.002  0.000  0.000  0.000  0.004  0.002  0.002  0.458
   2.286    -5.777  0.447  0.002  0.002  0.000  0.000  0.000  0.004  0.000  0.002  0.458
   2.291    -5.785  0.448  0.002  0.000  0.000  0.000  0.000  0.004  0.000  0.000  0.458
   2.296    -5.791  0.450  0.002  0.000  0.000  0.000  0.000  0.004  0.000  0.000  0.460
   2.301    -5.798  0.450  0.002  0.000  0.000  0.000  0.000  0.004  0.000  0.000  0.460
   2.306    -5.804  0.452  0.002  0.000  0.000  0.000  0.000  0.004  0.000  0.000  0.462
   2.312    -5.810  0.453  0.002  0.000  0.000  0.000  0.000  0.004  0.000  0.000  0.462
   2.317    -5.815  0.454  0.002  0.000  0.000  0.000  0.000  0.004  0.000  0.000  0.463
   2.322    -5.820  0.456  0.002  0.000  0.000  0.000  0.000  0.004  0.000  0.000  0.464
   2.327    -5.824  0.456  0.002  0.000  0.000  0.000  0.000  0.004  0.000  0.000  0.464
   2.332    -5.828  0.458  0.002  0.000  0.000  0.000  0.000  0.004  0.000  0.000  0.466
   2.338    -5.831  0.459  0.002  0.000  0.000  0.000  0.000  0.004  0.000  0.000  0.466
   2.343    -5.834  0.460  0.002  0.000  0.000  0.000  0.000  0.004  0.000  0.000  0.468
   2.348    -5.837  0.462  0.002  0.000  0.000  0.000  0.000  0.004  0.000  0.000  0.468
   2.353    -5.839  0.462  0.002  0.000  0.000  0.000  0.000  0.004  0.000  0.000  0.469
   2.358    -5.841  0.464  0.002  0.000  0.000  0.000  0.000  0.004  0.000  0.000  0.470
   2.363    -5.843  0.465  0.002  0.000  0.000  0.000  0.000  0.004  0.000  0.000  0.471
   2.369    -5.844  0.466  0.000  0.000  0.000  0.000  0.000  0.004  0.000  0.000  0.472
   2.374    -5.845  0.467  0.000  0.000  0.000  0.000  0.000  0.004  0.000  0.000  0.472
   2.379    -5.845  0.468  0.000  0.000  0.000  0.000  0.000  0.004  0.000  0.000  0.473
   2.384    -5.846  0.469  0.000  0.000  0.000  0.000  0.000  0.004  0.000  0.000  0.474
   2.389    -5.846  0.470  0.000  0.000  0.000  0.000  0.000  0.004  0.000  0.000  0.474
   2.394    -5.846  0.470  0.000  0.000  0.000  0.000  0.000  0.004  0.000  0.000  0.475
   2.400    -5.846  0.472  0.000  0.000  0.000  0.000  0.000  0.004  0.000  0.000  0.476
   2.405    -5.846  0.472  0.000  0.000  0.000  0.000  0.000  0.004  0.000  0.000  0.476
   2.410    -5.846  0.472  0.000  0.000  0.000  0.000  0.000  0.004  0.000  0.000  0.476
   2.415    -5.845  0.472  0.000  0.000  0.000  0.000  0.000  0.004  0.000  0.000  0.476
   2.420    -5.845  0.472  0.000  0.000  0.000  0.000  0.000  0.004  0.000  0.000  0.476
   2.426    -5.845  0.473  0.000  0.000  0.000  0.000  0.000  0.004  0.000  0.000  0.476
#Band-index   14
   2.426    -5.056  0.330  0.000  0.038  0.000  0.000  0.000  0.000  0.000  0.000  0.368
   2.420    -5.056  0.329  0.000  0.038  0.000  0.000  0.000  0.000  0.000  0.000  0.368
   2.415    -5.056  0.329  0.000  0.038  0.000  0.000  0.000  0.000  0.000  0.000  0.368
   2.410    -5.056  0.328  0.000  0.038  0.000  0.000  0.000  0.000  0.000  0.000  0.368
   2.405    -5.056  0.328  0.000  0.038  0.000  0.000  0.000  0.000  0.000  0.000  0.367
   2.400    -5.055  0.328  0.000  0.038  0.000  0.000  0.000  0.000  0.000  0.000  0.366
   2.394    -5.055  0.327  0.000  0.038  0.000  0.000  0.000  0.000  0.000  0.000  0.366
   2.389    -5.054  0.326  0.000  0.038  0.000  0.000  0.000  0.000  0.000  0.000  0.365
   2.384    -5.053  0.325  0.000  0.038  0.000  0.000  0.000  0.000  0.000  0.000  0.364
   2.379    -5.051  0.324  0.000  0.038  0.000  0.000  0.000  0.000  0.000  0.000  0.364
   2.374    -5.049  0.323  0.002  0.036  0.000  0.000  0.000  0.000  0.000  0.000  0.363
   2.369    -5.046  0.322  0.002  0.036  0.000  0.000  0.000  0.000  0.000  0.000  0.362
   2.363    -5.043  0.321  0.002  0.036  0.000  0.000  0.000  0.000  0.000  0.000  0.361
   2.358    -5.039  0.320  0.002  0.036  0.000  0.000  0.000  0.000  0.000  0.000  0.360
   2.353    -5.034  0.318  0.002  0.036  0.000  0.000  0.000  0.000  0.000  0.000  0.359
   2.348    -5.029  0.318  0.002  0.036  0.000  0.000  0.000  0.000  0.000  0.000  0.358
   2.343    -5.022  0.316  0.002  0.036  0.000  0.000  0.000  0.000  0.000  0.000  0.357
   2.338    -5.015  0.315  0.002  0.036  0.000  0.000  0.000  0.000  0.000  0.000  0.356
   2.332    -5.007  0.314  0.002  0.034  0.000  0.000  0.000  0.000  0.000  0.000  0.355
   2.327    -4.998  0.312  0.002  0.034  0.000  0.000  0.000  0.000  0.000  0.000  0.354
   2.322    -4.989  0.312  0.004  0.034  0.002  0.000  0.002  0.000  0.000  0.000  0.353
   2.317    -4.978  0.310  0.004  0.034  0.002  0.000  0.002  0.000  0.000  0.000  0.352
   2.312    -4.966  0.309  0.004  0.034  0.002  0.000  0.002  0.000  0.000  0.000  0.351
   2.306    -4.953  0.308  0.004  0.034  0.002  0.000  0.002  0.000  0.000  0.002  0.350
   2.301    -4.939  0.306  0.004  0.032  0.002  0.000  0.002  0.000  0.000  0.002  0.349
   2.296    -4.925  0.306  0.004  0.032  0.002  0.000  0.002  0.000  0.000  0.002  0.348
   2.291    -4.909  0.304  0.004  0.032  0.002  0.000  0.002  0.000  0.000  0.002  0.347
   2.286    -4.892  0.304  0.004  0.032  0.002  0.000  0.002  0.000  0.000  0.002  0.346
   2.281    -4.874  0.302  0.004  0.032  0.002  0.000  0.002  0.000  0.000  0.002  0.345
   2.275    -4.855  0.302  0.004  0.030  0.002  0.000  0.002  0.000  0.000  0.002  0.344
   2.270    -4.835  0.301  0.004  0.030  0.002  0.000  0.002  0.000  0.002  0.002  0.344
   2.265    -4.814  0.300  0.004  0.030  0.002  0.000  0.002  0.000  0.002  0.002  0.342
   2.260    -4.792  0.300  0.004  0.030  0.002  0.000  0.002  0.000  0.002  0.002  0.342
   2.255    -4.769  0.298  0.004  0.028  0.002  0.000  0.002  0.000  0.002  0.002  0.340
   2.250    -4.745  0.298  0.004  0.028  0.002  0.000  0.002  0.002  0.002  0.002  0.340
   2.244    -4.720  0.297  0.004  0.028  0.002  0.000  0.002  0.002  0.002  0.002  0.340
   2.239    -4.694  0.296  0.004  0.028  0.002  0.000  0.002  0.002  0.002  0.002  0.338
   2.234    -4.668  0.296  0.004  0.026  0.002  0.000  0.002  0.002  0.002  0.002  0.338
   2.229    -4.640  0.296  0.006  0.026  0.002  0.000  0.002  0.002  0.002  0.002  0.338
   2.224    -4.612  0.296  0.006  0.026  0.002  0.000  0.002  0.002  0.002  0.002  0.336
   2.218    -4.582  0.294  0.004  0.026  0.002  0.000  0.002  0.002  0.002  0.002  0.336
   2.213    -4.553  0.294  0.004  0.024  0.002  0.000  0.002  0.002  0.002  0.002  0.336
   2.208    -4.522  0.294  0.004  0.024  0.002  0.002  0.002  0.002  0.002  0.002  0.335
   2.203    -4.491  0.294  0.004  0.024  0.002  0.002  0.002  0.002  0.002  0.002  0.334
   2.198    -4.459  0.294  0.004  0.024  0.002  0.002  0.002  0.002  0.002  0.004  0.334
   2.193    -4.427  0.294  0.004  0.022  0.002  0.002  0.002  0.002  0.002  0.004  0.334
   2.187    -4.394  0.294  0.004  0.022  0.002  0.002  0.002  0.002  0.002  0.004  0.334
   2.182    -4.360  0.294  0.004  0.022  0.002  0.002  0.002  0.002  0.002  0.004  0.332
   2.177    -4.327  0.294  0.004  0.020  0.002  0.002  0.002  0.002  0.002  0.004  0.332
   2.172    -4.293  0.296  0.004  0.020  0.002  0.002  0.002  0.002  0.002  0.004  0.332
   2.167    -4.259  0.296  0.004  0.020  0.002  0.002  0.002  0.002  0.002  0.004  0.332
   2.162    -4.225  0.296  0.004  0.018  0.002  0.002  0.002  0.002  0.002  0.004  0.332
   2.156    -4.190  0.296  0.004  0.018  0.002  0.002  0.002  0.002  0.002  0.004  0.332
   2.151    -4.156  0.297  0.004  0.018  0.002  0.002  0.002  0.002  0.002  0.004  0.332
   2.146    -4.122  0.298  0.004  0.017  0.002  0.002  0.002  0.004  0.002  0.004  0.332
   2.141    -4.088  0.298  0.004  0.016  0.002  0.002  0.002  0.004  0.002  0.004  0.331
   2.136    -4.054  0.298  0.004  0.016  0.002  0.002  0.002  0.004  0.002  0.004  0.330
   2.131    -4.021  0.300  0.004  0.014  0.002  0.002  0.002  0.004  0.002  0.004  0.330
   2.125    -3.989  0.300  0.002  0.014  0.002  0.002  0.002  0.004  0.002  0.002  0.330
   2.120    -3.957  0.300  0.002  0.014  0.002  0.002  0.002  0.004  0.002  0.002  0.330
   2.115    -3.925  0.301  0.002  0.012  0.002  0.002  0.002  0.004  0.002  0.002  0.330
   2.110    -3.895  0.302  0.002  0.012  0.002  0.000  0.002  0.004  0.002  0.002  0.328
   2.105    -3.865  0.302  0.002  0.012  0.002  0.000  0.002  0.006  0.002  0.002  0.328
   2.099    -3.837  0.302  0.002  0.010  0.000  0.000  0.002  0.006  0.002  0.002  0.328
   2.094    -3.809  0.302  0.002  0.010  0.000  0.000  0.002  0.006  0.002  0.002  0.326
   2.089    -3.783  0.302  0.002  0.010  0.000  0.000  0.002  0.006  0.002  0.002  0.326
   2.084    -3.757  0.302  0.002  0.008  0.000  0.000  0.000  0.006  0.002  0.002  0.324
   2.079    -3.733  0.302  0.002  0.008  0.000  0.000  0.000  0.008  0.002  0.002  0.324
   2.074    -3.711  0.300  0.002  0.008  0.000  0.000  0.000  0.008  0.002  0.002  0.322
   2.068    -3.689  0.300  0.000  0.008  0.000  0.000  0.000  0.008  0.002  0.002  0.322
   2.063    -3.669  0.300  0.000  0.006  0.000  0.000  0.000  0.008  0.002  0.002  0.320
   2.058    -3.650  0.298  0.000  0.006  0.000  0.000  0.000  0.008  0.002  0.002  0.318
   2.053    -3.633  0.298  0.000  0.006  0.000  0.000  0.000  0.010  0.002  0.002  0.316
   2.048    -3.616  0.296  0.000  0.006  0.000  0.000  0.000  0.010  0.002  0.002  0.314
   2.043    -3.601  0.294  0.000  0.004  0.000  0.000  0.000  0.010  0.000  0.002  0.314
   2.037    -3.587  0.294  0.000  0.004  0.000  0.000  0.000  0.010  0.000  0.000  0.312
   2.032    -3.575  0.292  0.000  0.004  0.000  0.000  0.000  0.010  0.000  0.000  0.310
   2.027    -3.563  0.290  0.000  0.004  0.000  0.000  0.000  0.012  0.000  0.000  0.308
   2.022    -3.553  0.289  0.000  0.004  0.000  0.000  0.000  0.012  0.000  0.000  0.306
   2.017    -3.543  0.288  0.000  0.004  0.000  0.000  0.000  0.012  0.000  0.000  0.304
   2.011    -3.534  0.286  0.000  0.002  0.000  0.000  0.000  0.012  0.000  0.000  0.302
   2.006    -3.526  0.284  0.000  0.002  0.000  0.000  0.000  0.012  0.000  0.000  0.301
   2.001    -3.519  0.283  0.000  0.002  0.000  0.000  0.000  0.012  0.000  0.000  0.300
   1.996    -3.513  0.282  0.000  0.002  0.000  0.000  0.000  0.014  0.000  0.000  0.298
   1.991    -3.508  0.280  0.000  0.002  0.000  0.000  0.000  0.014  0.000  0.000  0.296
   1.986    -3.503  0.278  0.000  0.002  0.000  0.000  0.000  0.014  0.000  0.000  0.296
   1.980    -3.498  0.278  0.000  0.002  0.000  0.000  0.000  0.014  0.000  0.000  0.294
   1.975    -3.494  0.276  0.000  0.002  0.000  0.000  0.000  0.014  0.000  0.000  0.292
   1.970    -3.491  0.276  0.000  0.002  0.000  0.000  0.000  0.014  0.000  0.000  0.292
   1.965    -3.488  0.274  0.000  0.002  0.000  0.000  0.000  0.014  0.000  0.000  0.290
   1.960    -3.485  0.274  0.000  0.002  0.000  0.000  0.000  0.014  0.000  0.000  0.290
   1.955    -3.483  0.272  0.000  0.002  0.000  0.000  0.000  0.014  0.000  0.000  0.288
   1.949    -3.481  0.272  0.000  0.002  0.000  0.000  0.000  0.014  0.000  0.000  0.288
   1.944    -3.479  0.272  0.000  0.002  0.000  0.000  0.000  0.014  0.000  0.000  0.288
   1.939    -3.478  0.270  0.000  0.002  0.000  0.000  0.000  0.016  0.000  0.000  0.288
   1.934    -3.477  0.270  0.000  0.002  0.000  0.000  0.000  0.016  0.000  0.000  0.286
   1.929    -3.476  0.270  0.000  0.002  0.000  0.000  0.000  0.016  0.000  0.000  0.286
   1.923    -3.476  0.270  0.000  0.002  0.000  0.000  0.000  0.016  0.000  0.000  0.286
   1.918    -3.475  0.270  0.000  0.002  0.000  0.000  0.000  0.016  0.000  0.000  0.286
   1.913    -3.475  0.270  0.000  0.002  0.000  0.000  0.000  0.016  0.000  0.000  0.286
   1.913    -3.475  0.270  0.000  0.002  0.000  0.000  0.000  0.016  0.000  0.000  0.286
   1.903    -3.475  0.270  0.000  0.002  0.000  0.000  0.000  0.016  0.000  0.000  0.286
   1.892    -3.476  0.270  0.000  0.002  0.000  0.000  0.000  0.016  0.000  0.000  0.286
   1.882    -3.476  0.270  0.000  0.002  0.000  0.000  0.000  0.016  0.000  0.000  0.286
   1.872    -3.477  0.270  0.000  0.002  0.000  0.000  0.000  0.016  0.000  0.000  0.286
   1.861    -3.477  0.270  0.000  0.002  0.000  0.000  0.000  0.016  0.000  0.000  0.286
   1.851    -3.478  0.271  0.000  0.002  0.000  0.000  0.000  0.016  0.000  0.000  0.288
   1.841    -3.479  0.272  0.000  0.002  0.000  0.000  0.000  0.014  0.000  0.000  0.288
   1.830    -3.481  0.272  0.000  0.002  0.000  0.000  0.000  0.014  0.000  0.000  0.288
   1.820    -3.482  0.272  0.000  0.002  0.000  0.000  0.000  0.014  0.000  0.000  0.288
   1.810    -3.484  0.274  0.000  0.002  0.000  0.000  0.000  0.014  0.000  0.000  0.290
   1.799    -3.486  0.274  0.000  0.002  0.000  0.000  0.000  0.014  0.000  0.000  0.290
   1.789    -3.489  0.274  0.000  0.002  0.000  0.000  0.000  0.014  0.000  0.000  0.291
   1.779    -3.492  0.276  0.000  0.002  0.000  0.000  0.000  0.014  0.000  0.000  0.292
   1.768    -3.495  0.276  0.000  0.002  0.000  0.000  0.000  0.014  0.000  0.000  0.292
   1.758    -3.498  0.278  0.000  0.002  0.000  0.000  0.000  0.014  0.000  0.000  0.294
   1.748    -3.502  0.278  0.000  0.002  0.000  0.000  0.000  0.014  0.000  0.000  0.295
   1.737    -3.506  0.280  0.000  0.002  0.000  0.000  0.000  0.014  0.000  0.000  0.296
   1.727    -3.511  0.281  0.000  0.002  0.000  0.000  0.000  0.014  0.000  0.000  0.298
   1.716    -3.516  0.282  0.000  0.002  0.000  0.000  0.000  0.013  0.000  0.000  0.298
   1.706    -3.522  0.284  0.000  0.002  0.000  0.000  0.000  0.012  0.000  0.000  0.300
