#K-Path    Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
#Band-index    1
   2.182    -5.617  0.064  0.018  0.030  0.050  0.000  0.000  0.000  0.002  0.000  0.164
   2.187    -5.622  0.062  0.020  0.028  0.052  0.000  0.000  0.000  0.002  0.000  0.164
   2.193    -5.629  0.060  0.020  0.028  0.054  0.000  0.000  0.000  0.002  0.000  0.164
   2.198    -5.636  0.058  0.022  0.026  0.056  0.000  0.000  0.000  0.002  0.000  0.164
   2.203    -5.643  0.056  0.022  0.024  0.058  0.000  0.000  0.000  0.002  0.000  0.164
   2.208    -5.651  0.054  0.024  0.024  0.060  0.000  0.000  0.000  0.002  0.000  0.164
   2.213    -5.658  0.052  0.024  0.022  0.062  0.000  0.000  0.000  0.002  0.000  0.164
   2.218    -5.667  0.050  0.026  0.020  0.064  0.000  0.000  0.000  0.002  0.000  0.164
   2.224    -5.675  0.048  0.026  0.020  0.066  0.000  0.000  0.000  0.002  0.000  0.164
   2.229    -5.684  0.046  0.028  0.018  0.068  0.000  0.000  0.000  0.002  0.000  0.164
   2.234    -5.693  0.044  0.029  0.016  0.070  0.000  0.000  0.000  0.002  0.000  0.164
   2.239    -5.702  0.042  0.030  0.016  0.072  0.000  0.000  0.000  0.002  0.000  0.164
   2.244    -5.710  0.040  0.032  0.014  0.074  0.000  0.000  0.000  0.002  0.000  0.164
   2.250    -5.719  0.038  0.032  0.014  0.075  0.000  0.000  0.000  0.002  0.000  0.162
   2.255    -5.728  0.036  0.034  0.012  0.076  0.000  0.000  0.000  0.002  0.000  0.162
   2.260    -5.737  0.034  0.034  0.012  0.078  0.000  0.000  0.000  0.002  0.000  0.162
   2.265    -5.745  0.032  0.036  0.010  0.080  0.000  0.000  0.000  0.002  0.000  0.162
   2.270    -5.754  0.030  0.036  0.010  0.080  0.000  0.000  0.000  0.002  0.000  0.160
   2.275    -5.762  0.028  0.038  0.010  0.082  0.000  0.000  0.000  0.002  0.000  0.160
   2.281    -5.770  0.026  0.038  0.008  0.082  0.000  0.000  0.000  0.002  0.000  0.160
   2.286    -5.777  0.024  0.040  0.008  0.084  0.000  0.000  0.000  0.002  0.000  0.159
   2.291    -5.785  0.022  0.040  0.006  0.084  0.000  0.000  0.000  0.002  0.002  0.158
   2.296    -5.791  0.020  0.042  0.006  0.084  0.000  0.000  0.000  0.002  0.002  0.158
   2.301    -5.798  0.020  0.042  0.006  0.086  0.000  0.000  0.000  0.002  0.002  0.157
   2.306    -5.804  0.018  0.044  0.006  0.086  0.000  0.000  0.000  0.002  0.002  0.156
   2.312    -5.810  0.016  0.044  0.004  0.086  0.000  0.000  0.000  0.002  0.002  0.156
   2.317    -5.815  0.014  0.046  0.004  0.086  0.000  0.002  0.000  0.002  0.002  0.155
   2.322    -5.820  0.014  0.046  0.004  0.086  0.000  0.002  0.000  0.002  0.002  0.154
   2.327    -5.824  0.012  0.048  0.004  0.086  0.000  0.002  0.000  0.002  0.002  0.154
   2.332    -5.828  0.010  0.048  0.002  0.086  0.000  0.002  0.000  0.002  0.002  0.154
   2.338    -5.831  0.010  0.050  0.002  0.086  0.000  0.002  0.000  0.002  0.002  0.152
   2.343    -5.834  0.008  0.050  0.002  0.086  0.000  0.002  0.000  0.002  0.002  0.152
   2.348    -5.837  0.008  0.052  0.002  0.086  0.000  0.002  0.000  0.002  0.002  0.152
   2.353    -5.839  0.006  0.052  0.002  0.086  0.000  0.002  0.000  0.002  0.002  0.150
   2.358    -5.841  0.006  0.054  0.002  0.084  0.000  0.002  0.000  0.002  0.002  0.150
   2.363    -5.843  0.004  0.054  0.002  0.084  0.002  0.002  0.000  0.002  0.002  0.150
   2.369    -5.844  0.004  0.056  0.000  0.084  0.002  0.002  0.000  0.002  0.002  0.150
   2.374    -5.845  0.002  0.058  0.000  0.082  0.002  0.002  0.000  0.002  0.002  0.149
   2.379    -5.845  0.002  0.058  0.000  0.082  0.002  0.002  0.000  0.002  0.002  0.148
   2.384    -5.846  0.002  0.060  0.000  0.080  0.002  0.002  0.000  0.002  0.002  0.148
   2.389    -5.846  0.002  0.062  0.000  0.080  0.002  0.002  0.000  0.002  0.002  0.148
   2.394    -5.846  0.000  0.062  0.000  0.078  0.002  0.002  0.000  0.002  0.002  0.148
   2.400    -5.846  0.000  0.064  0.000  0.078  0.002  0.002  0.000  0.002  0.002  0.148
   2.405    -5.846  0.000  0.065  0.000  0.076  0.002  0.002  0.000  0.002  0.002  0.148
   2.410    -5.846  0.000  0.066  0.000  0.074  0.002  0.002  0.000  0.002  0.002  0.147
   2.415    -5.845  0.000  0.068  0.000  0.074  0.002  0.002  0.000  0.002  0.002  0.147
   2.420    -5.845  0.000  0.070  0.000  0.072  0.002  0.002  0.000  0.002  0.002  0.147
   2.426    -5.845  0.000  0.070  0.000  0.070  0.002  0.002  0.000  0.002  0.002  0.147
#Band-index   14
   2.426    -5.056  0.000  0.114  0.000  0.115  0.002  0.002  0.000  0.002  0.002  0.236
   2.420    -5.056  0.000  0.112  0.000  0.118  0.002  0.002  0.000  0.002  0.002  0.236
   2.415    -5.056  0.000  0.110  0.000  0.120  0.002  0.002  0.000  0.002  0.002  0.236
   2.410    -5.056  0.000  0.108  0.000  0.122  0.002  0.002  0.000  0.002  0.002  0.236
   2.405    -5.056  0.000  0.106  0.000  0.124  0.002  0.002  0.000  0.002  0.002  0.236
   2.400    -5.055  0.000  0.102  0.000  0.126  0.002  0.002  0.000  0.002  0.002  0.236
   2.394    -5.055  0.000  0.100  0.000  0.128  0.002  0.002  0.000  0.002  0.002  0.236
   2.389    -5.054  0.000  0.098  0.000  0.131  0.002  0.002  0.000  0.002  0.002  0.237
   2.384    -5.053  0.002  0.096  0.000  0.133  0.002  0.002  0.000  0.002  0.002  0.238
   2.379    -5.051  0.002  0.094  0.000  0.135  0.002  0.002  0.000  0.002  0.002  0.238
   2.374    -5.049  0.002  0.092  0.000  0.136  0.002  0.002  0.000  0.002  0.002  0.238
   2.369    -5.046  0.002  0.092  0.000  0.138  0.002  0.002  0.000  0.002  0.002  0.239
   2.363    -5.043  0.004  0.090  0.000  0.140  0.002  0.002  0.000  0.002  0.002  0.240
   2.358    -5.039  0.004  0.088  0.000  0.142  0.002  0.002  0.000  0.002  0.002  0.240
   2.353    -5.034  0.004  0.086  0.002  0.144  0.002  0.002  0.000  0.002  0.002  0.241
   2.348    -5.029  0.006  0.084  0.002  0.144  0.002  0.002  0.000  0.002  0.002  0.242
   2.343    -5.022  0.006  0.084  0.002  0.146  0.002  0.002  0.000  0.002  0.002  0.242
   2.338    -5.015  0.006  0.082  0.002  0.148  0.002  0.002  0.000  0.002  0.002  0.244
   2.332    -5.007  0.008  0.080  0.002  0.148  0.002  0.000  0.000  0.002  0.002  0.244
   2.327    -4.998  0.008  0.080  0.002  0.150  0.002  0.000  0.000  0.002  0.002  0.246
   2.322    -4.989  0.010  0.078  0.002  0.150  0.002  0.000  0.000  0.002  0.002  0.246
   2.317    -4.978  0.010  0.078  0.002  0.152  0.002  0.000  0.000  0.002  0.002  0.248
   2.312    -4.966  0.012  0.076  0.002  0.152  0.002  0.000  0.000  0.002  0.002  0.248
   2.306    -4.953  0.012  0.076  0.004  0.154  0.000  0.000  0.000  0.002  0.002  0.250
   2.301    -4.939  0.014  0.074  0.004  0.154  0.000  0.000  0.000  0.002  0.002  0.252
   2.296    -4.925  0.016  0.074  0.004  0.154  0.000  0.000  0.000  0.002  0.002  0.252
   2.291    -4.909  0.016  0.072  0.004  0.154  0.000  0.000  0.000  0.002  0.002  0.254
   2.286    -4.892  0.018  0.072  0.004  0.156  0.000  0.000  0.000  0.002  0.002  0.256
   2.281    -4.874  0.020  0.070  0.006  0.156  0.000  0.000  0.000  0.002  0.002  0.256
   2.275    -4.855  0.021  0.070  0.006  0.156  0.000  0.000  0.000  0.002  0.002  0.258
   2.270    -4.835  0.022  0.070  0.006  0.156  0.000  0.000  0.000  0.002  0.002  0.260
   2.265    -4.814  0.024  0.068  0.008  0.156  0.000  0.000  0.000  0.002  0.002  0.261
   2.260    -4.792  0.026  0.068  0.008  0.156  0.000  0.000  0.000  0.002  0.002  0.262
   2.255    -4.769  0.028  0.066  0.008  0.156  0.000  0.000  0.000  0.002  0.002  0.264
   2.250    -4.745  0.028  0.066  0.010  0.156  0.000  0.000  0.000  0.002  0.002  0.266
   2.244    -4.720  0.030  0.066  0.010  0.156  0.000  0.000  0.000  0.002  0.002  0.268
   2.239    -4.694  0.032  0.064  0.012  0.156  0.000  0.000  0.000  0.002  0.002  0.268
   2.234    -4.668  0.034  0.064  0.012  0.156  0.000  0.000  0.000  0.002  0.002  0.270
   2.229    -4.640  0.036  0.064  0.014  0.156  0.000  0.000  0.000  0.002  0.002  0.272
   2.224    -4.612  0.038  0.062  0.014  0.156  0.000  0.000  0.000  0.002  0.002  0.274
   2.218    -4.582  0.038  0.062  0.016  0.154  0.000  0.000  0.000  0.002  0.002  0.276
   2.213    -4.553  0.040  0.060  0.018  0.154  0.000  0.000  0.000  0.002  0.002  0.276
   2.208    -4.522  0.042  0.060  0.018  0.154  0.000  0.000  0.000  0.002  0.002  0.278
   2.203    -4.491  0.044  0.060  0.020  0.152  0.000  0.000  0.000  0.002  0.002  0.280
   2.198    -4.459  0.046  0.058  0.022  0.152  0.000  0.000  0.000  0.002  0.002  0.282
   2.193    -4.427  0.048  0.058  0.024  0.150  0.000  0.000  0.000  0.002  0.002  0.284
   2.187    -4.394  0.050  0.056  0.026  0.148  0.000  0.000  0.000  0.002  0.002  0.284
   2.182    -4.360  0.052  0.056  0.028  0.148  0.000  0.000  0.000  0.002  0.000  0.286
   2.177    -4.327  0.052  0.054  0.030  0.146  0.000  0.000  0.000  0.002  0.000  0.288
   2.172    -4.293  0.054  0.054  0.032  0.144  0.000  0.000  0.000  0.002  0.000  0.289
   2.167    -4.259  0.056  0.052  0.036  0.142  0.000  0.000  0.000  0.002  0.000  0.290
   2.162    -4.225  0.058  0.052  0.038  0.140  0.000  0.000  0.000  0.002  0.000  0.292
   2.156    -4.190  0.060  0.050  0.042  0.138  0.000  0.000  0.000  0.002  0.000  0.292
   2.151    -4.156  0.062  0.050  0.046  0.134  0.000  0.000  0.000  0.002  0.000  0.294
   2.146    -4.122  0.062  0.048  0.049  0.132  0.000  0.000  0.000  0.002  0.000  0.296
   2.141    -4.088  0.064  0.046  0.052  0.128  0.000  0.000  0.000  0.002  0.000  0.296
   2.136    -4.054  0.066  0.046  0.058  0.126  0.000  0.000  0.000  0.002  0.000  0.298
   2.131    -4.021  0.068  0.044  0.062  0.122  0.000  0.000  0.000  0.002  0.000  0.298
   2.125    -3.989  0.068  0.042  0.066  0.118  0.000  0.000  0.000  0.002  0.000  0.300
   2.120    -3.957  0.070  0.040  0.072  0.114  0.000  0.000  0.000  0.002  0.000  0.300
   2.115    -3.925  0.072  0.040  0.078  0.110  0.000  0.000  0.000  0.002  0.000  0.302
   2.110    -3.895  0.072  0.038  0.082  0.106  0.000  0.000  0.000  0.002  0.000  0.302
   2.105    -3.865  0.074  0.036  0.088  0.102  0.000  0.000  0.000  0.002  0.000  0.302
   2.099    -3.837  0.074  0.034  0.094  0.096  0.000  0.000  0.000  0.002  0.000  0.304
   2.094    -3.809  0.076  0.032  0.102  0.092  0.000  0.000  0.000  0.002  0.000  0.304
   2.089    -3.783  0.076  0.030  0.108  0.088  0.000  0.000  0.000  0.002  0.000  0.304
   2.084    -3.757  0.076  0.028  0.114  0.082  0.000  0.000  0.000  0.002  0.000  0.304
   2.079    -3.733  0.078  0.026  0.122  0.078  0.000  0.000  0.000  0.002  0.000  0.304
   2.074    -3.711  0.078  0.026  0.128  0.072  0.000  0.000  0.000  0.000  0.000  0.306
   2.068    -3.689  0.078  0.024  0.136  0.068  0.000  0.000  0.000  0.000  0.000  0.306
   2.063    -3.669  0.078  0.022  0.142  0.062  0.000  0.000  0.000  0.000  0.000  0.306
   2.058    -3.650  0.078  0.020  0.148  0.058  0.000  0.000  0.000  0.000  0.000  0.306
   2.053    -3.633  0.078  0.018  0.156  0.054  0.000  0.000  0.000  0.000  0.000  0.306
   2.048    -3.616  0.078  0.016  0.162  0.048  0.000  0.000  0.000  0.000  0.000  0.306
   2.043    -3.601  0.078  0.016  0.168  0.044  0.000  0.000  0.000  0.000  0.000  0.306
   2.037    -3.587  0.078  0.014  0.174  0.040  0.000  0.000  0.000  0.000  0.000  0.306
   2.032    -3.575  0.078  0.012  0.180  0.036  0.000  0.000  0.000  0.000  0.000  0.306
   2.027    -3.563  0.078  0.012  0.186  0.032  0.000  0.000  0.000  0.000  0.000  0.308
   2.022    -3.553  0.076  0.010  0.190  0.030  0.000  0.000  0.000  0.000  0.000  0.308
   2.017    -3.543  0.076  0.008  0.196  0.026  0.000  0.000  0.000  0.000  0.000  0.308
   2.011    -3.534  0.076  0.008  0.200  0.024  0.000  0.000  0.000  0.000  0.000  0.308
   2.006    -3.526  0.076  0.006  0.204  0.020  0.000  0.000  0.000  0.000  0.000  0.308
   2.001    -3.519  0.076  0.006  0.208  0.018  0.000  0.000  0.000  0.000  0.000  0.308
   1.996    -3.513  0.074  0.006  0.212  0.016  0.000  0.000  0.000  0.000  0.000  0.308
   1.991    -3.508  0.074  0.004  0.216  0.014  0.000  0.000  0.000  0.000  0.000  0.308
   1.986    -3.503  0.074  0.004  0.218  0.012  0.000  0.000  0.000  0.000  0.000  0.308
   1.980    -3.498  0.074  0.004  0.222  0.010  0.000  0.000  0.000  0.000  0.000  0.308
   1.975    -3.494  0.074  0.002  0.224  0.008  0.000  0.000  0.000  0.000  0.000  0.308
   1.970    -3.491  0.072  0.002  0.226  0.006  0.000  0.000  0.000  0.000  0.000  0.308
   1.965    -3.488  0.072  0.002  0.228  0.006  0.000  0.000  0.000  0.000  0.000  0.308
   1.960    -3.485  0.072  0.002  0.230  0.004  0.000  0.000  0.000  0.000  0.000  0.308
   1.955    -3.483  0.072  0.002  0.232  0.004  0.000  0.000  0.000  0.000  0.000  0.308
   1.949    -3.481  0.072  0.000  0.232  0.002  0.000  0.000  0.000  0.000  0.000  0.308
   1.944    -3.479  0.072  0.000  0.234  0.002  0.000  0.000  0.000  0.000  0.000  0.308
   1.939    -3.478  0.072  0.000  0.236  0.002  0.000  0.000  0.000  0.000  0.000  0.308
   1.934    -3.477  0.072  0.000  0.236  0.000  0.000  0.000  0.000  0.000  0.000  0.308
   1.929    -3.476  0.072  0.000  0.236  0.000  0.000  0.000  0.000  0.000  0.000  0.308
   1.923    -3.476  0.072  0.000  0.238  0.000  0.000  0.000  0.000  0.000  0.000  0.308
   1.918    -3.475  0.070  0.000  0.238  0.000  0.000  0.000  0.000  0.000  0.000  0.308
   1.913    -3.475  0.070  0.000  0.238  0.000  0.000  0.000  0.000  0.000  0.000  0.308
   1.913    -3.475  0.070  0.000  0.238  0.000  0.000  0.000  0.000  0.000  0.000  0.308
   1.903    -3.475  0.070  0.000  0.238  0.000  0.000  0.000  0.000  0.000  0.000  0.308
   1.892    -3.476  0.071  0.000  0.238  0.000  0.000  0.000  0.000  0.000  0.000  0.308
   1.882    -3.476  0.072  0.000  0.236  0.000  0.000  0.000  0.000  0.000  0.000  0.308
   1.872    -3.477  0.072  0.000  0.236  0.000  0.000  0.000  0.000  0.000  0.000  0.308
   1.861    -3.477  0.072  0.000  0.236  0.002  0.000  0.000  0.000  0.000  0.000  0.308
   1.851    -3.478  0.072  0.000  0.234  0.002  0.000  0.000  0.000  0.000  0.000  0.308
   1.841    -3.479  0.072  0.000  0.234  0.002  0.000  0.000  0.000  0.000  0.000  0.308
   1.830    -3.481  0.072  0.000  0.233  0.004  0.000  0.000  0.000  0.000  0.000  0.308
   1.820    -3.482  0.072  0.000  0.232  0.004  0.000  0.000  0.000  0.000  0.000  0.308
   1.810    -3.484  0.072  0.000  0.230  0.006  0.000  0.000  0.000  0.000  0.000  0.308
   1.799    -3.486  0.072  0.000  0.228  0.006  0.000  0.000  0.000  0.000  0.000  0.308
   1.789    -3.489  0.072  0.000  0.228  0.008  0.000  0.000  0.000  0.000  0.000  0.308
   1.779    -3.492  0.072  0.000  0.226  0.010  0.000  0.000  0.000  0.000  0.000  0.308
   1.768    -3.495  0.074  0.000  0.224  0.012  0.000  0.000  0.000  0.000  0.000  0.308
   1.758    -3.498  0.074  0.000  0.222  0.014  0.000  0.000  0.000  0.000  0.000  0.308
   1.748    -3.502  0.074  0.000  0.218  0.016  0.000  0.000  0.000  0.000  0.000  0.308
   1.737    -3.506  0.074  0.000  0.216  0.018  0.000  0.000  0.000  0.000  0.000  0.308
   1.727    -3.511  0.074  0.000  0.214  0.020  0.000  0.000  0.000  0.000  0.000  0.308
   1.716    -3.516  0.074  0.000  0.210  0.022  0.000  0.000  0.000  0.000  0.000  0.308
   1.706    -3.522  0.076  0.000  0.206  0.026  0.000  0.000  0.000  0.000  0.000  0.308
   1.696    -3.528  0.076  0.000  0.204  0.028  0.000  0.000  0.000  0.000  0.000  0.308
   1.685    -3.535  0.076  0.000  0.200  0.032  0.000  0.000  0.000  0.000  0.000  0.308
   1.675    -3.543  0.076  0.000  0.196  0.034  0.000  0.000  0.000  0.000  0.000  0.308
   1.665    -3.551  0.076  0.000  0.192  0.038  0.000  0.000  0.000  0.000  0.000  0.308
   1.654    -3.560  0.078  0.000  0.186  0.042  0.000  0.000  0.000  0.000  0.000  0.308
   1.644    -3.570  0.078  0.000  0.182  0.046  0.000  0.000  0.000  0.000  0.000  0.307
   1.634    -3.581  0.078  0.000  0.176  0.052  0.000  0.000  0.000  0.000  0.000  0.306
   1.623    -3.593  0.078  0.000  0.172  0.056  0.000  0.000  0.000  0.000  0.000  0.306
   1.613    -3.605  0.078  0.000  0.166  0.060  0.000  0.000  0.000  0.000  0.000  0.306
   1.603    -3.619  0.078  0.000  0.160  0.066  0.000  0.000  0.000  0.000  0.000  0.306
   1.592    -3.633  0.078  0.000  0.156  0.072  0.000  0.000  0.000  0.000  0.000  0.306
   1.582    -3.649  0.078  0.000  0.150  0.078  0.000  0.000  0.000  0.002  0.000  0.306
   1.572    -3.666  0.078  0.000  0.144  0.082  0.000  0.000  0.000  0.002  0.000  0.306
   1.561    -3.683  0.078  0.000  0.138  0.088  0.000  0.000  0.000  0.002  0.000  0.306
   1.551    -3.702  0.078  0.000  0.132  0.094  0.000  0.000  0.000  0.002  0.000  0.306
   1.540    -3.722  0.078  0.000  0.124  0.102  0.000  0.000  0.000  0.002  0.000  0.306
   1.530    -3.743  0.076  0.000  0.118  0.108  0.000  0.000  0.000  0.002  0.000  0.304
   1.520    -3.765  0.076  0.000  0.112  0.114  0.000  0.000  0.000  0.002  0.000  0.304
   1.509    -3.789  0.076  0.000  0.106  0.120  0.000  0.000  0.000  0.002  0.000  0.304
   1.499    -3.813  0.074  0.000  0.100  0.126  0.000  0.000  0.000  0.002  0.000  0.304
   1.489    -3.838  0.074  0.000  0.094  0.132  0.000  0.000  0.000  0.002  0.000  0.304
   1.478    -3.864  0.074  0.000  0.090  0.138  0.000  0.000  0.000  0.002  0.000  0.302
   1.468    -3.892  0.072  0.000  0.084  0.144  0.000  0.000  0.000  0.002  0.000  0.302
   1.458    -3.920  0.072  0.000  0.078  0.150  0.000  0.000  0.000  0.002  0.000  0.302
   1.447    -3.949  0.070  0.000  0.074  0.154  0.000  0.000  0.000  0.002  0.000  0.300
   1.437    -3.978  0.068  0.000  0.068  0.160  0.000  0.000  0.000  0.002  0.000  0.300
   1.427    -4.009  0.068  0.000  0.064  0.165  0.000  0.000  0.000  0.002  0.000  0.300
   1.416    -4.040  0.066  0.000  0.060  0.170  0.000  0.000  0.000  0.002  0.000  0.298
   1.406    -4.072  0.064  0.000  0.056  0.174  0.000  0.000  0.000  0.002  0.000  0.298
   1.396    -4.104  0.064  0.000  0.052  0.178  0.000  0.000  0.000  0.002  0.002  0.296
   1.385    -4.136  0.062  0.000  0.048  0.182  0.000  0.000  0.000  0.002  0.002  0.296
   1.375    -4.169  0.060  0.000  0.044  0.186  0.000  0.000  0.000  0.002  0.002  0.294
   1.365    -4.202  0.058  0.000  0.040  0.190  0.000  0.000  0.000  0.002  0.002  0.294
   1.354    -4.236  0.057  0.000  0.038  0.194  0.000  0.000  0.000  0.002  0.002  0.292
   1.344    -4.269  0.056  0.000  0.036  0.196  0.000  0.000  0.000  0.002  0.002  0.290
   1.333    -4.303  0.054  0.000  0.032  0.200  0.000  0.000  0.000  0.002  0.002  0.290
   1.323    -4.337  0.052  0.000  0.030  0.202  0.000  0.000  0.000  0.002  0.002  0.288
   1.313    -4.371  0.050  0.000  0.028  0.206  0.000  0.000  0.000  0.002  0.002  0.288
   1.302    -4.404  0.048  0.000  0.026  0.208  0.000  0.000  0.000  0.002  0.002  0.286
   1.292    -4.438  0.048  0.000  0.024  0.210  0.000  0.000  0.000  0.002  0.002  0.284
   1.282    -4.471  0.046  0.000  0.022  0.212  0.000  0.000  0.000  0.002  0.002  0.282
   1.271    -4.504  0.044  0.000  0.020  0.214  0.000  0.000  0.000  0.002  0.002  0.282
   1.261    -4.537  0.042  0.000  0.018  0.216  0.000  0.000  0.000  0.002  0.002  0.280
   1.251    -4.570  0.040  0.000  0.018  0.218  0.000  0.000  0.000  0.002  0.002  0.278
   1.240    -4.602  0.038  0.000  0.016  0.218  0.000  0.000  0.000  0.002  0.002  0.278
   1.230    -4.633  0.038  0.000  0.014  0.220  0.000  0.000  0.000  0.002  0.002  0.276
   1.220    -4.664  0.036  0.000  0.014  0.222  0.000  0.000  0.000  0.002  0.002  0.274
   1.209    -4.695  0.034  0.000  0.012  0.222  0.000  0.000  0.000  0.002  0.002  0.272
   1.199    -4.725  0.032  0.000  0.012  0.224  0.000  0.000  0.000  0.002  0.002  0.272
   1.189    -4.754  0.030  0.000  0.010  0.224  0.000  0.000  0.000  0.002  0.002  0.270
   1.178    -4.783  0.030  0.000  0.010  0.226  0.000  0.000  0.000  0.002  0.002  0.268
   1.168    -4.811  0.028  0.000  0.008  0.226  0.000  0.000  0.000  0.002  0.002  0.266
   1.157    -4.839  0.026  0.000  0.008  0.228  0.000  0.000  0.000  0.002  0.002  0.266
   1.147    -4.865  0.024  0.000  0.008  0.228  0.000  0.000  0.000  0.002  0.002  0.264
   1.137    -4.891  0.024  0.000  0.006  0.228  0.000  0.000  0.000  0.002  0.002  0.262
   1.126    -4.916  0.022  0.000  0.006  0.230  0.000  0.000  0.000  0.002  0.002  0.262
   1.116    -4.940  0.020  0.000  0.006  0.230  0.000  0.000  0.000  0.002  0.002  0.260
   1.106    -4.964  0.020  0.000  0.006  0.230  0.000  0.000  0.000  0.002  0.002  0.258
   1.095    -4.986  0.018  0.000  0.004  0.231  0.000  0.000  0.000  0.002  0.002  0.258
   1.085    -5.008  0.016  0.000  0.004  0.232  0.000  0.000  0.000  0.002  0.002  0.256
   1.075    -5.028  0.016  0.000  0.004  0.232  0.000  0.000  0.000  0.002  0.002  0.255
   1.064    -5.048  0.014  0.000  0.004  0.232  0.000  0.000  0.000  0.002  0.002  0.254
   1.054    -5.067  0.014  0.000  0.004  0.232  0.000  0.000  0.000  0.002  0.002  0.252
   1.044    -5.084  0.012  0.000  0.002  0.232  0.000  0.000  0.000  0.002  0.002  0.252
   1.033    -5.101  0.012  0.000  0.002  0.234  0.000  0.000  0.000  0.002  0.002  0.250
   1.023    -5.116  0.010  0.000  0.002  0.234  0.000  0.000  0.000  0.002  0.002  0.250
   1.013    -5.131  0.010  0.000  0.002  0.234  0.000  0.000  0.000  0.002  0.002  0.249
   1.002    -5.144  0.008  0.000  0.002  0.234  0.000  0.000  0.000  0.002  0.002  0.248
   0.992    -5.156  0.008  0.000  0.002  0.234  0.000  0.000  0.000  0.002  0.002  0.248
   0.982    -5.167  0.008  0.000  0.002  0.234  0.000  0.000  0.000  0.002  0.002  0.246
   0.971    -5.177  0.006  0.000  0.002  0.234  0.000  0.000  0.000  0.002  0.002  0.246
   0.961    -5.186  0.006  0.000  0.002  0.234  0.000  0.000  0.000  0.002  0.002  0.246
   0.950    -5.194  0.006  0.000  0.002  0.234  0.000  0.000  0.000  0.002  0.002  0.246
   0.940    -5.200  0.006  0.000  0.002  0.234  0.000  0.000  0.000  0.002  0.002  0.244
   0.930    -5.206  0.004  0.000  0.000  0.234  0.000  0.000  0.000  0.002  0.002  0.244
   0.919    -5.210  0.004  0.000  0.000  0.234  0.000  0.000  0.000  0.002  0.002  0.244
   0.909    -5.213  0.004  0.000  0.000  0.234  0.000  0.000  0.000  0.002  0.002  0.244
   0.899    -5.214  0.004  0.000  0.000  0.234  0.000  0.000  0.000  0.002  0.002  0.244
   0.888    -5.215  0.004  0.000  0.000  0.234  0.000  0.000  0.000  0.002  0.002  0.244
   0.888    -5.215  0.004  0.000  0.000  0.234  0.000  0.000  0.000  0.002  0.002  0.244
   0.879    -5.215  0.004  0.000  0.000  0.234  0.000  0.000  0.000  0.002  0.002  0.244
   0.870    -5.215  0.004  0.000  0.000  0.234  0.000  0.000  0.000  0.002  0.002  0.244
   0.861    -5.215  0.004  0.000  0.000  0.234  0.000  0.000  0.000  0.002  0.002  0.244
   0.852    -5.214  0.004  0.000  0.000  0.234  0.000  0.000  0.000  0.002  0.002  0.244
   0.843    -5.214  0.004  0.000  0.000  0.234  0.000  0.000  0.000  0.002  0.002  0.244
   0.835    -5.214  0.004  0.000  0.000  0.234  0.000  0.000  0.000  0.002  0.002  0.244
   0.826    -5.213  0.004  0.000  0.000  0.234  0.000  0.000  0.000  0.002  0.002  0.244
   0.817    -5.212  0.004  0.000  0.000  0.234  0.000  0.000  0.000  0.002  0.002  0.244
   0.808    -5.212  0.004  0.000  0.000  0.234  0.000  0.000  0.000  0.002  0.002  0.244
   0.799    -5.211  0.004  0.000  0.000  0.234  0.000  0.000  0.000  0.002  0.002  0.244
   0.790    -5.210  0.004  0.000  0.000  0.234  0.000  0.000  0.000  0.002  0.002  0.244
   0.781    -5.209  0.004  0.000  0.000  0.234  0.000  0.000  0.000  0.002  0.002  0.244
   0.772    -5.208  0.004  0.002  0.000  0.234  0.000  0.000  0.000  0.002  0.002  0.244
   0.763    -5.207  0.004  0.002  0.000  0.234  0.000  0.000  0.000  0.002  0.002  0.244
   0.754    -5.206  0.004  0.002  0.000  0.234  0.000  0.000  0.000  0.002  0.002  0.244
   0.745    -5.205  0.004  0.002  0.000  0.233  0.000  0.000  0.000  0.002  0.002  0.244
   0.736    -5.203  0.004  0.002  0.000  0.232  0.000  0.000  0.000  0.002  0.002  0.244
   0.727    -5.202  0.004  0.002  0.000  0.232  0.000  0.000  0.000  0.002  0.002  0.244
   0.718    -5.201  0.004  0.002  0.000  0.232  0.000  0.000  0.000  0.002  0.002  0.244
   0.709    -5.199  0.004  0.002  0.000  0.232  0.000  0.000  0.000  0.002  0.002  0.244
   0.700    -5.198  0.004  0.002  0.000  0.232  0.000  0.000  0.000  0.002  0.002  0.244
   0.691    -5.196  0.004  0.004  0.000  0.232  0.000  0.000  0.000  0.002  0.002  0.244
   0.682    -5.194  0.004  0.004  0.000  0.231  0.000  0.000  0.000  0.002  0.002  0.244
   0.673    -5.192  0.004  0.004  0.000  0.230  0.000  0.000  0.000  0.002  0.002  0.244
   0.664    -5.191  0.004  0.004  0.000  0.230  0.000  0.000  0.000  0.002  0.002  0.244
   0.655    -5.189  0.004  0.004  0.000  0.230  0.000  0.000  0.000  0.002  0.002  0.244
   0.646    -5.187  0.004  0.004  0.000  0.230  0.000  0.000  0.000  0.002  0.002  0.244
   0.637    -5.185  0.004  0.006  0.000  0.230  0.000  0.000  0.000  0.002  0.002  0.244
   0.628    -5.183  0.004  0.006  0.000  0.228  0.000  0.000  0.000  0.002  0.002  0.244
