# Kpath    Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# Band    1
   1.041    -1.244  0.000  0.000  0.135  0.000  0.000  0.000  0.000  0.000  0.000  0.135
   1.018    -1.317  0.000  0.000  0.136  0.000  0.000  0.000  0.000  0.000  0.000  0.136
   0.995    -1.400  0.000  0.000  0.138  0.000  0.000  0.000  0.000  0.000  0.000  0.138
   0.972    -1.490  0.000  0.000  0.139  0.000  0.000  0.000  0.000  0.000  0.000  0.139
   0.949    -1.586  0.000  0.000  0.140  0.000  0.000  0.000  0.000  0.000  0.000  0.140
   0.925    -1.686  0.000  0.000  0.141  0.000  0.000  0.000  0.000  0.000  0.000  0.141
   0.902    -1.789  0.000  0.000  0.142  0.000  0.000  0.000  0.000  0.000  0.000  0.142
   0.879    -1.893  0.000  0.000  0.143  0.000  0.000  0.000  0.000  0.000  0.000  0.143
   0.856    -1.999  0.000  0.000  0.143  0.000  0.000  0.000  0.000  0.000  0.000  0.143
   0.833    -2.104  0.000  0.000  0.144  0.000  0.000  0.000  0.000  0.000  0.000  0.144
   0.810    -2.209  0.000  0.000  0.144  0.000  0.000  0.000  0.000  0.000  0.000  0.144
   0.787    -2.313  0.000  0.000  0.145  0.000  0.000  0.000  0.000  0.000  0.000  0.145
   0.764    -2.415  0.000  0.000  0.145  0.000  0.000  0.000  0.000  0.000  0.000  0.145
   0.740    -2.516  0.000  0.000  0.145  0.000  0.000  0.000  0.000  0.000  0.000  0.145
   0.717    -2.615  0.000  0.000  0.145  0.000  0.000  0.000  0.000  0.000  0.000  0.145
   0.694    -2.712  0.000  0.000  0.146  0.000  0.000  0.000  0.000  0.000  0.000  0.146
   0.671    -2.807  0.000  0.000  0.146  0.000  0.000  0.000  0.000  0.000  0.000  0.146
   0.648    -2.899  0.000  0.000  0.146  0.000  0.000  0.000  0.000  0.000  0.000  0.146
   0.625    -2.989  0.000  0.000  0.146  0.000  0.000  0.000  0.000  0.000  0.000  0.146
   0.602    -2.961  0.000  0.253  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.337
   0.578    -2.902  0.000  0.254  0.000  0.085  0.000  0.000  0.000  0.000  0.000  0.338
   0.555    -2.842  0.000  0.255  0.000  0.085  0.000  0.000  0.000  0.000  0.000  0.340
   0.532    -2.781  0.000  0.256  0.000  0.085  0.000  0.000  0.000  0.000  0.000  0.341
   0.509    -2.718  0.000  0.257  0.000  0.086  0.000  0.000  0.000  0.000  0.000  0.342
   0.486    -2.654  0.000  0.258  0.000  0.086  0.000  0.000  0.000  0.000  0.000  0.344
   0.463    -2.590  0.000  0.259  0.000  0.086  0.000  0.000  0.000  0.000  0.000  0.345
   0.440    -2.525  0.000  0.260  0.000  0.087  0.000  0.000  0.000  0.000  0.000  0.347
   0.416    -2.460  0.000  0.261  0.000  0.087  0.000  0.000  0.000  0.000  0.000  0.348
   0.393    -2.394  0.000  0.263  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.350
   0.370    -2.329  0.000  0.264  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.352
   0.347    -2.265  0.000  0.265  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.354
   0.324    -2.202  0.000  0.267  0.000  0.089  0.000  0.000  0.000  0.000  0.000  0.356
   0.301    -2.140  0.000  0.268  0.000  0.089  0.000  0.000  0.000  0.000  0.000  0.358
   0.278    -2.080  0.000  0.270  0.000  0.090  0.000  0.000  0.000  0.000  0.000  0.360
   0.255    -2.022  0.000  0.271  0.000  0.090  0.000  0.000  0.000  0.000  0.000  0.362
   0.231    -1.967  0.000  0.273  0.000  0.091  0.000  0.000  0.000  0.000  0.000  0.364
   0.208    -1.915  0.000  0.274  0.000  0.091  0.000  0.000  0.000  0.000  0.000  0.366
   0.185    -1.866  0.000  0.276  0.000  0.092  0.000  0.000  0.000  0.000  0.000  0.368
   0.162    -1.822  0.000  0.277  0.000  0.092  0.000  0.000  0.000  0.000  0.000  0.370
   0.139    -1.783  0.000  0.278  0.000  0.093  0.000  0.000  0.000  0.000  0.000  0.371
   0.116    -1.749  0.000  0.280  0.000  0.093  0.000  0.000  0.000  0.000  0.000  0.373
   0.093    -1.720  0.000  0.281  0.000  0.093  0.000  0.000  0.000  0.000  0.000  0.374
   0.069    -1.697  0.000  0.281  0.000  0.094  0.000  0.000  0.000  0.000  0.000  0.375
   0.046    -1.681  0.000  0.282  0.000  0.094  0.000  0.000  0.000  0.000  0.000  0.376
   0.023    -1.671  0.000  0.282  0.000  0.094  0.000  0.000  0.000  0.000  0.000  0.376
   0.000    -1.667  0.000  0.272  0.000  0.104  0.000  0.000  0.000  0.000  0.000  0.376
# Band    5
   0.000     3.683  0.034  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.034
   0.023     3.685  0.034  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.034
   0.046     3.691  0.033  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.034
   0.069     3.700  0.033  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.034
   0.093     3.713  0.033  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.035
   0.116     3.729  0.033  0.001  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.035
   0.139     3.749  0.033  0.001  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.036
   0.162     3.773  0.033  0.001  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.038
   0.185     3.799  0.033  0.002  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.040
   0.208     3.829  0.033  0.002  0.000  0.007  0.000  0.000  0.000  0.000  0.000  0.043
   0.231     3.860  0.034  0.003  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.047
   0.255     3.894  0.036  0.004  0.000  0.013  0.000  0.000  0.000  0.000  0.000  0.054
   0.278     3.926  0.039  0.007  0.000  0.020  0.000  0.000  0.000  0.000  0.000  0.065
   0.301     3.956  0.043  0.010  0.000  0.030  0.000  0.000  0.000  0.000  0.000  0.083
   0.324     3.976  0.050  0.015  0.000  0.046  0.000  0.000  0.000  0.000  0.000  0.111
   0.347     3.979  0.058  0.022  0.000  0.065  0.000  0.000  0.000  0.000  0.000  0.144
   0.370     3.962  0.065  0.027  0.000  0.081  0.000  0.000  0.000  0.000  0.000  0.172
   0.393     3.930  0.070  0.030  0.000  0.089  0.000  0.000  0.000  0.000  0.000  0.188
   0.416     3.888  0.075  0.030  0.000  0.091  0.000  0.000  0.000  0.000  0.000  0.196
   0.440     3.841  0.079  0.030  0.000  0.091  0.000  0.000  0.000  0.000  0.000  0.201
   0.463     3.790  0.083  0.030  0.000  0.090  0.000  0.000  0.000  0.000  0.000  0.203
   0.486     3.739  0.088  0.029  0.000  0.088  0.000  0.000  0.000  0.000  0.000  0.205
   0.509     3.686  0.092  0.028  0.000  0.085  0.000  0.000  0.000  0.000  0.000  0.206
   0.532     3.634  0.097  0.027  0.000  0.082  0.000  0.000  0.000  0.000  0.000  0.207
   0.555     3.582  0.101  0.027  0.000  0.080  0.000  0.000  0.000  0.000  0.000  0.207
   0.578     3.531  0.105  0.026  0.000  0.077  0.000  0.000  0.000  0.000  0.000  0.208
   0.602     3.480  0.109  0.025  0.000  0.074  0.000  0.000  0.000  0.000  0.000  0.208
   0.625     3.431  0.114  0.024  0.000  0.071  0.000  0.000  0.000  0.000  0.000  0.208
   0.648     3.384  0.118  0.023  0.000  0.068  0.000  0.000  0.000  0.000  0.000  0.209
   0.671     3.338  0.121  0.022  0.000  0.066  0.000  0.000  0.000  0.000  0.000  0.209
   0.694     3.293  0.125  0.021  0.000  0.063  0.000  0.000  0.000  0.000  0.000  0.209
   0.717     3.250  0.128  0.020  0.000  0.061  0.000  0.000  0.000  0.000  0.000  0.209
   0.740     3.209  0.132  0.019  0.000  0.058  0.000  0.000  0.000  0.000  0.000  0.209
   0.764     3.170  0.135  0.019  0.000  0.056  0.000  0.000  0.000  0.000  0.000  0.210
   0.787     3.133  0.138  0.018  0.001  0.054  0.000  0.000  0.000  0.000  0.000  0.210
   0.810     3.085  0.024  0.003  0.183  0.009  0.000  0.000  0.000  0.000  0.000  0.219
   0.833     2.909  0.000  0.000  0.218  0.000  0.000  0.000  0.000  0.000  0.000  0.219
   0.856     2.735  0.000  0.000  0.217  0.000  0.000  0.000  0.000  0.000  0.000  0.217
   0.879     2.566  0.000  0.000  0.216  0.000  0.000  0.000  0.000  0.000  0.000  0.216
   0.902     2.403  0.000  0.000  0.216  0.000  0.000  0.000  0.000  0.000  0.000  0.216
   0.925     2.247  0.000  0.000  0.215  0.000  0.000  0.000  0.000  0.000  0.000  0.215
   0.949     2.100  0.000  0.000  0.215  0.000  0.000  0.000  0.000  0.000  0.000  0.215
   0.972     1.962  0.000  0.000  0.215  0.000  0.000  0.000  0.000  0.000  0.000  0.215
   0.995     1.835  0.000  0.000  0.216  0.000  0.000  0.000  0.000  0.000  0.000  0.216
   1.018     1.721  0.000  0.000  0.216  0.000  0.000  0.000  0.000  0.000  0.000  0.216
   1.041     1.623  0.000  0.000  0.217  0.000  0.000  0.000  0.000  0.000  0.000  0.217
   1.064     1.543  0.000  0.000  0.218  0.000  0.000  0.000  0.000  0.000  0.000  0.218
   1.087     1.483  0.000  0.000  0.219  0.000  0.000  0.000  0.000  0.000  0.000  0.219
   1.111     1.446  0.000  0.000  0.219  0.000  0.000  0.000  0.000  0.000  0.000  0.219
   1.134     1.433  0.000  0.000  0.219  0.000  0.000  0.000  0.000  0.000  0.000  0.219
   1.134     1.433  0.000  0.000  0.219  0.000  0.000  0.000  0.000  0.000  0.000  0.219
   1.147     1.433  0.000  0.000  0.219  0.000  0.000  0.000  0.000  0.000  0.000  0.219
   1.160     1.433  0.000  0.000  0.219  0.000  0.000  0.000  0.000  0.000  0.000  0.219
   1.174     1.433  0.000  0.000  0.220  0.000  0.000  0.000  0.000  0.000  0.000  0.220
   1.187     1.433  0.000  0.000  0.220  0.000  0.000  0.000  0.000  0.000  0.000  0.220
   1.201     1.432  0.000  0.000  0.221  0.000  0.000  0.000  0.000  0.000  0.000  0.221
   1.214     1.432  0.000  0.000  0.221  0.000  0.000  0.000  0.000  0.000  0.000  0.221
   1.227     1.431  0.000  0.000  0.222  0.000  0.000  0.000  0.000  0.000  0.000  0.222
   1.241     1.430  0.000  0.000  0.223  0.000  0.000  0.000  0.000  0.000  0.000  0.223
   1.254     1.429  0.000  0.000  0.224  0.000  0.000  0.000  0.000  0.000  0.000  0.224
   1.267     1.428  0.000  0.000  0.225  0.000  0.000  0.000  0.000  0.000  0.000  0.225
   1.281     1.426  0.000  0.000  0.226  0.000  0.000  0.000  0.000  0.000  0.000  0.226
   1.294     1.424  0.000  0.000  0.227  0.000  0.000  0.000  0.000  0.000  0.000  0.227
   1.307     1.422  0.000  0.000  0.229  0.000  0.000  0.000  0.000  0.000  0.000  0.229
   1.321     1.420  0.000  0.000  0.230  0.000  0.000  0.000  0.000  0.000  0.000  0.230
   1.334     1.416  0.000  0.000  0.232  0.000  0.000  0.000  0.000  0.000  0.000  0.232
   1.347     1.413  0.000  0.000  0.234  0.000  0.000  0.000  0.000  0.000  0.000  0.234
   1.361     1.409  0.000  0.000  0.236  0.000  0.000  0.000  0.000  0.000  0.000  0.236
   1.374     1.404  0.000  0.000  0.238  0.000  0.000  0.000  0.000  0.000  0.000  0.238
   1.388     1.399  0.000  0.000  0.240  0.000  0.000  0.000  0.000  0.000  0.000  0.240
   1.401     1.393  0.000  0.000  0.243  0.000  0.000  0.000  0.000  0.000  0.000  0.243
   1.414     1.386  0.000  0.000  0.245  0.000  0.000  0.000  0.000  0.000  0.000  0.245
   1.428     1.378  0.000  0.000  0.248  0.000  0.000  0.000  0.000  0.000  0.000  0.248
   1.441     1.370  0.000  0.000  0.251  0.000  0.000  0.000  0.000  0.000  0.000  0.251
   1.454     1.360  0.000  0.000  0.253  0.000  0.000  0.000  0.000  0.000  0.000  0.253
   1.468     1.349  0.000  0.000  0.257  0.000  0.000  0.000  0.000  0.000  0.000  0.257
   1.481     1.337  0.000  0.000  0.260  0.000  0.000  0.000  0.000  0.000  0.000  0.260
   1.494     1.324  0.000  0.000  0.263  0.000  0.000  0.000  0.000  0.000  0.000  0.263
   1.508     1.310  0.000  0.000  0.267  0.000  0.000  0.000  0.000  0.000  0.000  0.267
   1.521     1.295  0.000  0.000  0.271  0.000  0.000  0.000  0.000  0.000  0.000  0.271
   1.534     1.278  0.000  0.000  0.275  0.000  0.000  0.000  0.000  0.000  0.000  0.275
   1.548     1.260  0.000  0.000  0.279  0.000  0.000  0.000  0.000  0.000  0.000  0.279
   1.561     1.240  0.000  0.000  0.283  0.000  0.000  0.000  0.000  0.000  0.000  0.283
   1.575     1.219  0.000  0.000  0.288  0.000  0.000  0.000  0.000  0.000  0.000  0.288
   1.588     1.197  0.000  0.000  0.293  0.000  0.000  0.000  0.000  0.000  0.000  0.293
   1.601     1.173  0.000  0.000  0.299  0.000  0.000  0.000  0.000  0.000  0.000  0.299
   1.615     1.148  0.000  0.000  0.304  0.000  0.000  0.000  0.000  0.000  0.000  0.304
   1.628     1.122  0.000  0.000  0.310  0.000  0.000  0.000  0.000  0.000  0.000  0.310
   1.641     1.095  0.000  0.000  0.317  0.000  0.000  0.000  0.000  0.000  0.000  0.317
   1.655     1.067  0.000  0.000  0.324  0.000  0.000  0.000  0.000  0.000  0.000  0.324
   1.668     1.039  0.000  0.000  0.331  0.000  0.000  0.000  0.000  0.000  0.000  0.331
   1.681     1.011  0.000  0.000  0.339  0.000  0.000  0.000  0.000  0.000  0.000  0.339
   1.695     0.982  0.000  0.000  0.348  0.000  0.000  0.000  0.000  0.000  0.000  0.348
   1.708     0.955  0.000  0.000  0.356  0.000  0.000  0.000  0.000  0.000  0.000  0.356
   1.721     0.929  0.000  0.000  0.365  0.000  0.000  0.000  0.000  0.000  0.000  0.365
   1.735     0.906  0.000  0.000  0.374  0.000  0.000  0.000  0.000  0.000  0.000  0.374
   1.748     0.886  0.000  0.000  0.382  0.000  0.000  0.000  0.000  0.000  0.000  0.382
   1.762     0.870  0.000  0.000  0.389  0.000  0.000  0.000  0.000  0.000  0.000  0.389
   1.775     0.860  0.000  0.000  0.394  0.000  0.000  0.000  0.000  0.000  0.000  0.394
   1.788     0.856  0.000  0.000  0.395  0.000  0.000  0.000  0.000  0.000  0.000  0.395
   1.788     0.856  0.000  0.000  0.395  0.000  0.000  0.000  0.000  0.000  0.000  0.395
   1.815     0.871  0.000  0.000  0.389  0.000  0.000  0.000  0.000  0.000  0.000  0.389
   1.842     0.917  0.000  0.000  0.371  0.000  0.000  0.000  0.000  0.000  0.000  0.371
   1.868     0.989  0.000  0.000  0.349  0.000  0.000  0.000  0.000  0.000  0.000  0.349
   1.895     1.081  0.000  0.000  0.329  0.000  0.000  0.000  0.000  0.000  0.000  0.329
   1.922     1.188  0.000  0.000  0.311  0.000  0.000  0.000  0.000  0.000  0.000  0.311
   1.949     1.308  0.000  0.000  0.296  0.000  0.000  0.000  0.000  0.000  0.000  0.296
   1.975     1.437  0.000  0.000  0.285  0.000  0.000  0.000  0.000  0.000  0.000  0.285
   2.002     1.575  0.000  0.000  0.276  0.000  0.000  0.000  0.000  0.000  0.000  0.276
   2.029     1.719  0.000  0.000  0.268  0.000  0.000  0.000  0.000  0.000  0.000  0.268
   2.055     1.869  0.000  0.000  0.262  0.000  0.000  0.000  0.000  0.000  0.000  0.262
   2.082     2.025  0.000  0.000  0.258  0.000  0.000  0.000  0.000  0.000  0.000  0.258
   2.109     2.187  0.000  0.000  0.254  0.000  0.000  0.000  0.000  0.000  0.000  0.254
   2.136     2.353  0.000  0.000  0.251  0.000  0.000  0.000  0.000  0.000  0.000  0.251
   2.162     2.524  0.000  0.000  0.249  0.000  0.000  0.000  0.000  0.000  0.000  0.249
   2.189     2.700  0.000  0.000  0.248  0.000  0.000  0.000  0.000  0.000  0.000  0.248
   2.216     2.880  0.000  0.000  0.246  0.000  0.000  0.000  0.000  0.000  0.000  0.246
   2.242     3.063  0.000  0.000  0.246  0.000  0.000  0.000  0.000  0.000  0.000  0.246
   2.269     3.251  0.000  0.000  0.246  0.000  0.000  0.000  0.000  0.000  0.000  0.246
   2.296     3.443  0.000  0.000  0.246  0.000  0.000  0.000  0.000  0.000  0.000  0.246
   2.323     3.638  0.000  0.000  0.247  0.000  0.000  0.000  0.000  0.000  0.000  0.247
   2.349     3.837  0.000  0.000  0.248  0.000  0.000  0.000  0.000  0.000  0.000  0.248
   2.376     4.039  0.000  0.000  0.249  0.000  0.000  0.000  0.000  0.000  0.000  0.250
   2.403     4.244  0.000  0.000  0.251  0.000  0.000  0.000  0.000  0.000  0.000  0.251
   2.429     4.451  0.000  0.000  0.254  0.000  0.000  0.000  0.000  0.000  0.000  0.254
   2.456     4.661  0.000  0.001  0.254  0.001  0.000  0.000  0.000  0.000  0.000  0.256
   2.483     4.718  0.013  0.091  0.003  0.117  0.000  0.000  0.000  0.000  0.000  0.224
   2.510     4.643  0.015  0.089  0.000  0.110  0.000  0.000  0.000  0.000  0.000  0.214
   2.536     4.571  0.017  0.085  0.000  0.100  0.000  0.000  0.000  0.000  0.000  0.202
   2.563     4.503  0.019  0.079  0.000  0.089  0.000  0.000  0.000  0.000  0.000  0.188
   2.590     4.437  0.022  0.073  0.000  0.078  0.000  0.000  0.000  0.000  0.000  0.172
   2.616     4.373  0.025  0.065  0.000  0.066  0.000  0.000  0.000  0.000  0.000  0.156
   2.643     4.311  0.028  0.056  0.000  0.054  0.000  0.000  0.000  0.000  0.000  0.137
   2.670     4.251  0.030  0.047  0.000  0.042  0.000  0.000  0.000  0.000  0.000  0.119
   2.697     4.191  0.031  0.038  0.000  0.032  0.000  0.000  0.000  0.000  0.000  0.102
   2.723     4.133  0.033  0.030  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.086
   2.750     4.076  0.033  0.024  0.000  0.017  0.000  0.000  0.000  0.000  0.000  0.074
   2.777     4.021  0.032  0.018  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.062
   2.803     3.970  0.032  0.014  0.000  0.008  0.000  0.000  0.000  0.000  0.000  0.055
   2.830     3.922  0.033  0.011  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.050
   2.857     3.878  0.033  0.008  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.045
   2.884     3.838  0.033  0.006  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.043
   2.910     3.803  0.033  0.005  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.040
   2.937     3.771  0.034  0.003  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.038
   2.964     3.745  0.034  0.002  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.037
   2.990     3.723  0.034  0.001  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.036
   3.017     3.705  0.034  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.035
   3.044     3.693  0.036  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.037
   3.071     3.686  0.036  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.037
   3.097     3.683  0.036  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.036
# Band    6
   3.097     4.671  0.000  0.122  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.132
   3.071     4.667  0.001  0.110  0.000  0.023  0.000  0.000  0.000  0.000  0.000  0.134
   3.044     4.654  0.002  0.101  0.000  0.034  0.000  0.000  0.000  0.000  0.000  0.137
   3.017     4.634  0.003  0.098  0.000  0.039  0.000  0.000  0.000  0.000  0.000  0.141
   2.990     4.611  0.004  0.099  0.000  0.043  0.000  0.000  0.000  0.000  0.000  0.146
   2.964     4.585  0.005  0.099  0.000  0.047  0.000  0.000  0.000  0.000  0.000  0.151
   2.937     4.560  0.006  0.099  0.000  0.051  0.000  0.000  0.000  0.000  0.000  0.156
   2.910     4.536  0.005  0.099  0.000  0.056  0.000  0.000  0.000  0.000  0.000  0.160
   2.884     4.517  0.005  0.098  0.000  0.061  0.000  0.000  0.000  0.000  0.000  0.163
   2.857     4.502  0.004  0.097  0.000  0.065  0.000  0.000  0.000  0.000  0.000  0.166
   2.830     4.492  0.003  0.095  0.000  0.069  0.000  0.000  0.000  0.000  0.000  0.167
   2.803     4.490  0.002  0.092  0.000  0.073  0.000  0.000  0.000  0.000  0.000  0.167
   2.777     4.495  0.001  0.088  0.000  0.076  0.000  0.000  0.000  0.000  0.000  0.165
   2.750     4.509  0.000  0.082  0.000  0.077  0.000  0.000  0.000  0.000  0.000  0.159
   2.723     4.532  0.000  0.075  0.000  0.077  0.000  0.000  0.000  0.000  0.000  0.152
   2.697     4.565  0.001  0.067  0.000  0.074  0.000  0.000  0.000  0.000  0.000  0.142
   2.670     4.608  0.002  0.058  0.000  0.070  0.000  0.000  0.000  0.000  0.000  0.130
   2.643     4.662  0.005  0.049  0.000  0.063  0.000  0.000  0.000  0.000  0.000  0.117
   2.616     4.726  0.007  0.040  0.000  0.057  0.000  0.000  0.000  0.000  0.000  0.104
   2.590     4.799  0.009  0.033  0.000  0.050  0.000  0.000  0.000  0.000  0.000  0.092
   2.563     4.883  0.012  0.026  0.000  0.044  0.000  0.000  0.000  0.000  0.000  0.082
   2.536     4.975  0.014  0.020  0.000  0.038  0.000  0.000  0.000  0.000  0.000  0.073
   2.510     5.071  0.013  0.014  0.051  0.029  0.000  0.000  0.000  0.000  0.000  0.107
   2.483     4.876  0.000  0.001  0.257  0.002  0.000  0.000  0.000  0.000  0.000  0.260
   2.456     4.802  0.012  0.094  0.003  0.125  0.000  0.000  0.000  0.000  0.000  0.233
   2.429     4.885  0.011  0.097  0.000  0.133  0.000  0.000  0.000  0.000  0.000  0.241
   2.403     4.974  0.010  0.098  0.000  0.140  0.000  0.000  0.000  0.000  0.000  0.249
   2.376     5.068  0.009  0.100  0.000  0.145  0.000  0.000  0.000  0.000  0.000  0.254
   2.349     5.165  0.008  0.101  0.000  0.151  0.000  0.000  0.000  0.000  0.000  0.260
   2.323     5.267  0.008  0.102  0.000  0.156  0.000  0.000  0.000  0.000  0.000  0.266
   2.296     5.373  0.007  0.104  0.000  0.160  0.000  0.000  0.000  0.000  0.000  0.271
   2.269     5.482  0.007  0.105  0.000  0.165  0.000  0.000  0.000  0.000  0.000  0.276
   2.242     5.595  0.007  0.106  0.000  0.169  0.000  0.000  0.000  0.000  0.000  0.282
   2.216     5.711  0.007  0.107  0.000  0.173  0.000  0.000  0.000  0.000  0.000  0.286
   2.189     5.830  0.007  0.109  0.000  0.176  0.000  0.000  0.000  0.000  0.000  0.291
   2.162     5.950  0.006  0.110  0.000  0.179  0.000  0.000  0.000  0.000  0.000  0.296
   2.136     6.073  0.006  0.112  0.000  0.182  0.000  0.000  0.000  0.000  0.000  0.301
   2.109     6.197  0.006  0.114  0.000  0.185  0.000  0.000  0.000  0.000  0.000  0.306
   2.082     6.321  0.006  0.116  0.000  0.188  0.000  0.000  0.000  0.000  0.000  0.310
   2.055     6.444  0.006  0.119  0.000  0.190  0.000  0.000  0.000  0.000  0.000  0.315
   2.029     6.567  0.006  0.121  0.000  0.192  0.000  0.000  0.000  0.000  0.000  0.320
   2.002     6.686  0.006  0.124  0.000  0.193  0.000  0.000  0.000  0.000  0.000  0.323
   1.975     6.674  0.000  0.000  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.009
   1.949     6.596  0.000  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.007
   1.922     6.528  0.000  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.000  0.005
   1.895     6.469  0.000  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.003
   1.868     6.422  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.842     6.387  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   1.815     6.366  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.788     6.359  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.788     6.359  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.775     6.361  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.762     6.366  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.748     6.376  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   1.735     6.389  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   1.721     6.407  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.708     6.428  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.695     6.454  0.000  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.003
   1.681     6.484  0.000  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.004
   1.668     6.518  0.000  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.000  0.005
   1.655     6.556  0.000  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.007
   1.641     6.597  0.000  0.002  0.008  0.001  0.000  0.000  0.000  0.000  0.000  0.011
   1.628     6.539  0.039  0.165  0.000  0.098  0.000  0.000  0.000  0.000  0.000  0.302
   1.615     6.415  0.045  0.160  0.000  0.093  0.000  0.000  0.000  0.000  0.000  0.298
   1.601     6.288  0.050  0.154  0.000  0.089  0.000  0.000  0.000  0.000  0.000  0.293
   1.588     6.156  0.054  0.148  0.000  0.086  0.000  0.000  0.000  0.000  0.000  0.288
   1.575     6.023  0.059  0.142  0.000  0.082  0.000  0.000  0.000  0.000  0.000  0.283
   1.561     5.887  0.063  0.137  0.000  0.079  0.000  0.000  0.000  0.000  0.000  0.279
   1.548     5.750  0.068  0.131  0.000  0.076  0.000  0.000  0.000  0.000  0.000  0.275
   1.534     5.613  0.072  0.126  0.000  0.073  0.000  0.000  0.000  0.000  0.000  0.271
   1.521     5.475  0.076  0.120  0.000  0.071  0.000  0.000  0.000  0.000  0.000  0.268
   1.508     5.337  0.080  0.115  0.000  0.069  0.000  0.000  0.000  0.000  0.000  0.264
   1.494     5.200  0.084  0.110  0.000  0.067  0.000  0.000  0.000  0.000  0.000  0.261
   1.481     5.064  0.088  0.105  0.000  0.065  0.000  0.000  0.000  0.000  0.000  0.258
   1.468     4.929  0.092  0.100  0.000  0.063  0.000  0.000  0.000  0.000  0.000  0.255
   1.454     4.796  0.096  0.095  0.000  0.061  0.000  0.000  0.000  0.000  0.000  0.252
   1.441     4.665  0.100  0.090  0.000  0.059  0.000  0.000  0.000  0.000  0.000  0.249
   1.428     4.535  0.103  0.085  0.000  0.058  0.000  0.000  0.000  0.000  0.000  0.246
   1.414     4.408  0.107  0.081  0.000  0.056  0.000  0.000  0.000  0.000  0.000  0.244
   1.401     4.284  0.111  0.076  0.000  0.055  0.000  0.000  0.000  0.000  0.000  0.241
   1.388     4.163  0.114  0.071  0.000  0.053  0.000  0.000  0.000  0.000  0.000  0.239
   1.374     4.045  0.118  0.067  0.000  0.052  0.000  0.000  0.000  0.000  0.000  0.236
   1.361     3.931  0.122  0.062  0.000  0.050  0.000  0.000  0.000  0.000  0.000  0.234
   1.347     3.821  0.125  0.058  0.000  0.049  0.000  0.000  0.000  0.000  0.000  0.232
   1.334     3.715  0.129  0.053  0.000  0.048  0.000  0.000  0.000  0.000  0.000  0.230
   1.321     3.613  0.132  0.049  0.000  0.047  0.000  0.000  0.000  0.000  0.000  0.228
   1.307     3.517  0.135  0.045  0.000  0.046  0.000  0.000  0.000  0.000  0.000  0.226
