# Kpath    Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# Band    1
   1.321     3.613  0.101  0.024  0.000  0.021  0.000  0.000  0.000  0.000  0.000  0.146
   1.307     3.517  0.103  0.022  0.000  0.020  0.000  0.000  0.000  0.000  0.000  0.146
   1.294     3.426  0.105  0.021  0.000  0.020  0.000  0.000  0.000  0.000  0.000  0.145
   1.281     3.340  0.107  0.019  0.000  0.020  0.000  0.000  0.000  0.000  0.000  0.145
   1.267     3.260  0.108  0.017  0.000  0.019  0.000  0.000  0.000  0.000  0.000  0.145
   1.254     3.187  0.110  0.015  0.000  0.019  0.000  0.000  0.000  0.000  0.000  0.144
   1.241     3.120  0.112  0.013  0.000  0.019  0.000  0.000  0.000  0.000  0.000  0.144
   1.227     3.060  0.113  0.012  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.143
   1.214     3.007  0.114  0.010  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.143
   1.201     2.962  0.115  0.009  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.142
   1.187     2.925  0.116  0.008  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.142
   1.174     2.895  0.117  0.007  0.000  0.017  0.000  0.000  0.000  0.000  0.000  0.142
   1.160     2.874  0.118  0.006  0.000  0.017  0.000  0.000  0.000  0.000  0.000  0.141
   1.147     2.862  0.118  0.006  0.000  0.017  0.000  0.000  0.000  0.000  0.000  0.141
   1.134     2.857  0.118  0.006  0.000  0.017  0.000  0.000  0.000  0.000  0.000  0.141
   1.134     2.857  0.118  0.006  0.000  0.017  0.000  0.000  0.000  0.000  0.000  0.141
   1.111     2.859  0.118  0.006  0.000  0.017  0.000  0.000  0.000  0.000  0.000  0.141
   1.087     2.862  0.118  0.006  0.000  0.017  0.000  0.000  0.000  0.000  0.000  0.141
   1.064     2.869  0.118  0.006  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.141
   1.041     2.877  0.118  0.006  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.141
   1.018     2.889  0.117  0.006  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.142
   0.995     2.902  0.117  0.006  0.000  0.019  0.000  0.000  0.000  0.000  0.000  0.142
   0.972     2.919  0.117  0.006  0.000  0.019  0.000  0.000  0.000  0.000  0.000  0.142
   0.949     2.937  0.116  0.007  0.000  0.020  0.000  0.000  0.000  0.000  0.000  0.142
   0.925     2.958  0.116  0.007  0.000  0.020  0.000  0.000  0.000  0.000  0.000  0.143
   0.902     2.982  0.115  0.007  0.000  0.021  0.000  0.000  0.000  0.000  0.000  0.143
   0.879     3.008  0.115  0.007  0.000  0.022  0.000  0.000  0.000  0.000  0.000  0.144
   0.856     3.036  0.114  0.008  0.000  0.023  0.000  0.000  0.000  0.000  0.000  0.144
   0.833     3.066  0.113  0.008  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.145
   0.810     3.102  0.093  0.007  0.028  0.020  0.000  0.000  0.000  0.000  0.000  0.148
   0.787     3.271  0.000  0.000  0.163  0.000  0.000  0.000  0.000  0.000  0.000  0.164
   0.764     3.457  0.000  0.000  0.166  0.000  0.000  0.000  0.000  0.000  0.000  0.166
   0.740     3.647  0.000  0.000  0.168  0.000  0.000  0.000  0.000  0.000  0.000  0.169
   0.717     3.839  0.000  0.000  0.171  0.000  0.000  0.000  0.000  0.000  0.000  0.171
   0.694     4.033  0.000  0.000  0.173  0.000  0.000  0.000  0.000  0.000  0.000  0.173
   0.671     4.230  0.000  0.000  0.175  0.000  0.000  0.000  0.000  0.000  0.000  0.175
   0.648     4.428  0.000  0.000  0.176  0.000  0.000  0.000  0.000  0.000  0.000  0.176
   0.625     4.627  0.000  0.000  0.178  0.000  0.000  0.000  0.000  0.000  0.000  0.178
   0.602     4.826  0.000  0.000  0.178  0.000  0.000  0.000  0.000  0.000  0.000  0.178
   0.578     4.939  0.014  0.000  0.005  0.001  0.000  0.000  0.000  0.000  0.000  0.020
   0.555     4.848  0.015  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.017
   0.532     4.759  0.016  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.018
   0.509     4.675  0.018  0.001  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.020
   0.486     4.595  0.019  0.001  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.022
   0.463     4.520  0.022  0.001  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.026
   0.440     4.451  0.025  0.002  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.031
   0.416     4.388  0.030  0.002  0.000  0.007  0.000  0.000  0.000  0.000  0.000  0.040
   0.393     4.335  0.038  0.004  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.054
   0.370     4.295  0.049  0.007  0.000  0.021  0.000  0.000  0.000  0.000  0.000  0.077
   0.347     4.274  0.063  0.012  0.000  0.036  0.000  0.000  0.000  0.000  0.000  0.111
   0.324     4.276  0.074  0.018  0.000  0.053  0.000  0.000  0.000  0.000  0.000  0.145
   0.301     4.297  0.078  0.023  0.000  0.068  0.000  0.000  0.000  0.000  0.000  0.169
   0.278     4.330  0.076  0.027  0.000  0.081  0.000  0.000  0.000  0.000  0.000  0.184
   0.255     4.369  0.073  0.030  0.000  0.090  0.000  0.000  0.000  0.000  0.000  0.193
   0.231     4.410  0.067  0.033  0.000  0.100  0.000  0.000  0.000  0.000  0.000  0.199
   0.208     4.451  0.060  0.036  0.000  0.109  0.000  0.000  0.000  0.000  0.000  0.205
   0.185     4.490  0.053  0.039  0.000  0.118  0.000  0.000  0.000  0.000  0.000  0.210
   0.162     4.527  0.045  0.042  0.000  0.127  0.000  0.000  0.000  0.000  0.000  0.215
   0.139     4.562  0.037  0.046  0.000  0.137  0.000  0.000  0.000  0.000  0.000  0.220
   0.116     4.593  0.029  0.049  0.000  0.147  0.000  0.000  0.000  0.000  0.000  0.225
   0.093     4.619  0.020  0.052  0.000  0.157  0.000  0.000  0.000  0.000  0.000  0.230
   0.069     4.641  0.013  0.055  0.000  0.166  0.000  0.000  0.000  0.000  0.000  0.234
   0.046     4.658  0.007  0.057  0.000  0.172  0.000  0.000  0.000  0.000  0.000  0.237
   0.023     4.668  0.002  0.059  0.000  0.178  0.000  0.000  0.000  0.000  0.000  0.239
   0.000     4.671  0.000  0.173  0.000  0.067  0.000  0.000  0.000  0.000  0.000  0.240
# Band    7
   0.000     4.671  0.000  0.067  0.000  0.173  0.000  0.000  0.000  0.000  0.000  0.240
   0.023     4.677  0.000  0.180  0.000  0.060  0.000  0.000  0.000  0.000  0.000  0.240
   0.046     4.698  0.000  0.180  0.000  0.060  0.000  0.000  0.000  0.000  0.000  0.240
   0.069     4.731  0.000  0.180  0.000  0.060  0.000  0.000  0.000  0.000  0.000  0.240
   0.093     4.778  0.000  0.179  0.000  0.060  0.000  0.000  0.000  0.000  0.000  0.239
   0.116     4.837  0.000  0.179  0.000  0.060  0.000  0.000  0.000  0.000  0.000  0.239
   0.139     4.909  0.000  0.179  0.000  0.060  0.000  0.000  0.000  0.000  0.000  0.238
   0.162     4.993  0.000  0.178  0.000  0.059  0.000  0.000  0.000  0.000  0.000  0.237
   0.185     5.089  0.000  0.177  0.000  0.059  0.000  0.000  0.000  0.000  0.000  0.236
   0.208     5.195  0.000  0.176  0.000  0.059  0.000  0.000  0.000  0.000  0.000  0.235
   0.231     5.312  0.000  0.176  0.000  0.059  0.000  0.000  0.000  0.000  0.000  0.234
   0.255     5.438  0.000  0.175  0.000  0.058  0.000  0.000  0.000  0.000  0.000  0.233
   0.278     5.414  0.000  0.000  0.017  0.000  0.000  0.000  0.000  0.000  0.000  0.017
   0.301     5.462  0.000  0.000  0.017  0.000  0.000  0.000  0.000  0.000  0.000  0.017
   0.324     5.515  0.000  0.000  0.016  0.000  0.000  0.000  0.000  0.000  0.000  0.016
   0.347     5.571  0.000  0.000  0.016  0.000  0.000  0.000  0.000  0.000  0.000  0.016
   0.370     5.630  0.000  0.000  0.015  0.000  0.000  0.000  0.000  0.000  0.000  0.015
   0.393     5.692  0.000  0.000  0.015  0.000  0.000  0.000  0.000  0.000  0.000  0.015
   0.416     5.756  0.000  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   0.440     5.818  0.000  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   0.463     5.858  0.000  0.000  0.035  0.000  0.000  0.000  0.000  0.000  0.000  0.035
   0.486     5.788  0.000  0.000  0.129  0.000  0.000  0.000  0.000  0.000  0.000  0.129
   0.509     5.619  0.000  0.000  0.175  0.000  0.000  0.000  0.000  0.000  0.000  0.175
   0.532     6.113  0.000  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   0.555     5.228  0.000  0.000  0.179  0.000  0.000  0.000  0.000  0.000  0.000  0.179
   0.578     5.030  0.000  0.000  0.174  0.000  0.000  0.000  0.000  0.000  0.000  0.175
   0.602     5.040  0.014  0.000  0.001  0.001  0.000  0.000  0.000  0.000  0.000  0.015
   0.625     5.140  0.013  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.014
   0.648     5.245  0.013  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.014
   0.671     5.354  0.012  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.013
   0.694     5.466  0.012  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.013
   0.717     5.582  0.011  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.013
   0.740     5.701  0.011  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.012
   0.764     5.824  0.011  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.012
   0.787     5.950  0.010  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.012
   0.810     6.080  0.010  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.012
   0.833     6.212  0.010  0.001  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.012
   0.856     6.348  0.010  0.001  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.012
   0.879     6.486  0.009  0.001  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.012
   0.902     6.627  0.009  0.001  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.012
   0.925     6.769  0.009  0.001  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.012
   0.949     6.913  0.009  0.001  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.012
   0.972     7.058  0.009  0.001  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.012
   0.995     7.202  0.008  0.001  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.012
   1.018     7.345  0.008  0.001  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.012
   1.041     7.482  0.008  0.001  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.012
   1.064     7.610  0.008  0.001  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.012
   1.087     7.720  0.008  0.001  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.011
   1.111     7.798  0.009  0.001  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.011
   1.134     7.827  0.009  0.001  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.011
   1.134     7.827  0.009  0.001  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.011
   1.147     7.829  0.009  0.001  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.011
   1.160     7.830  0.008  0.001  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.011
   1.174     7.831  0.008  0.001  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.011
   1.187     7.834  0.008  0.001  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.011
   1.201     7.838  0.008  0.001  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.011
   1.214     7.843  0.008  0.001  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.011
   1.227     7.848  0.008  0.001  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.011
   1.241     7.854  0.008  0.001  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.011
   1.254     7.861  0.008  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.012
   1.267     7.869  0.008  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.012
   1.281     7.878  0.008  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.012
   1.294     7.887  0.007  0.003  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.013
   1.307     7.897  0.007  0.003  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.013
   1.321     7.907  0.007  0.004  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.013
   1.334     7.918  0.007  0.004  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.014
   1.347     7.930  0.007  0.005  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.014
   1.361     7.943  0.007  0.005  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.015
   1.374     7.956  0.006  0.006  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.016
   1.388     7.969  0.006  0.007  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.016
   1.401     7.971  0.000  0.000  0.029  0.000  0.000  0.000  0.000  0.000  0.000  0.029
   1.414     7.872  0.000  0.000  0.028  0.000  0.000  0.000  0.000  0.000  0.000  0.028
   1.428     7.774  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   1.441     7.678  0.000  0.000  0.025  0.000  0.000  0.000  0.000  0.000  0.000  0.025
   1.454     7.584  0.000  0.000  0.023  0.000  0.000  0.000  0.000  0.000  0.000  0.023
   1.468     7.493  0.000  0.000  0.022  0.000  0.000  0.000  0.000  0.000  0.000  0.022
   1.481     7.404  0.000  0.000  0.020  0.000  0.000  0.000  0.000  0.000  0.000  0.020
   1.494     7.318  0.000  0.000  0.019  0.000  0.000  0.000  0.000  0.000  0.000  0.019
   1.508     7.235  0.000  0.000  0.017  0.000  0.000  0.000  0.000  0.000  0.000  0.017
   1.521     7.155  0.000  0.000  0.016  0.000  0.000  0.000  0.000  0.000  0.000  0.016
   1.534     7.078  0.000  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   1.548     7.005  0.000  0.000  0.013  0.000  0.000  0.000  0.000  0.000  0.000  0.013
   1.561     6.936  0.000  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.012
   1.575     6.870  0.000  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.010
   1.588     6.807  0.000  0.000  0.009  0.000  0.000  0.000  0.000  0.000  0.000  0.009
   1.601     6.749  0.000  0.000  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   1.615     6.695  0.000  0.000  0.007  0.000  0.000  0.000  0.000  0.000  0.000  0.007
   1.628     6.645  0.000  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   1.641     6.658  0.051  0.025  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.087
   1.655     6.769  0.050  0.022  0.000  0.009  0.000  0.000  0.000  0.000  0.000  0.081
   1.668     6.873  0.048  0.019  0.000  0.008  0.000  0.000  0.000  0.000  0.000  0.074
   1.681     6.968  0.046  0.015  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.067
   1.695     7.053  0.045  0.012  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.061
   1.708     7.126  0.043  0.008  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.054
   1.721     7.188  0.042  0.005  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.049
   1.735     7.237  0.041  0.003  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.045
   1.748     7.274  0.040  0.002  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.042
   1.762     7.299  0.039  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.040
   1.775     7.314  0.039  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.039
   1.788     7.318  0.038  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.038
   1.788     7.318  0.038  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.038
   1.815     7.302  0.039  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.039
   1.842     7.258  0.040  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.041
   1.868     7.193  0.042  0.002  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.044
   1.895     7.112  0.044  0.002  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.046
   1.922     7.018  0.046  0.002  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.049
   1.949     6.914  0.048  0.002  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.051
   1.975     6.803  0.050  0.002  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.053
   2.002     6.761  0.000  0.000  0.007  0.000  0.000  0.000  0.000  0.000  0.000  0.007
   2.029     6.854  0.000  0.000  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   2.055     6.952  0.000  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.010
   2.082     7.053  0.000  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.012
   2.109     7.150  0.001  0.003  0.011  0.007  0.000  0.000  0.000  0.000  0.000  0.022
   2.136     7.006  0.007  0.014  0.000  0.033  0.000  0.000  0.000  0.000  0.000  0.055
   2.162     6.850  0.009  0.013  0.000  0.030  0.000  0.000  0.000  0.000  0.000  0.051
   2.189     6.694  0.010  0.012  0.000  0.027  0.000  0.000  0.000  0.000  0.000  0.049
   2.216     6.537  0.012  0.010  0.000  0.023  0.000  0.000  0.000  0.000  0.000  0.045
   2.242     6.384  0.014  0.009  0.000  0.020  0.000  0.000  0.000  0.000  0.000  0.043
   2.269     6.234  0.016  0.008  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.042
   2.296     6.087  0.018  0.007  0.000  0.017  0.000  0.000  0.000  0.000  0.000  0.042
   2.323     5.941  0.021  0.006  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.040
   2.349     5.802  0.023  0.005  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.041
   2.376     5.668  0.026  0.005  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.042
   2.403     5.542  0.026  0.007  0.000  0.013  0.000  0.000  0.000  0.000  0.000  0.046
   2.429     5.414  0.031  0.005  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.047
   2.456     5.295  0.035  0.006  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.051
   2.483     5.182  0.038  0.007  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.055
   2.510     5.093  0.007  0.001  0.153  0.002  0.000  0.000  0.000  0.000  0.000  0.163
   2.536     5.305  0.000  0.000  0.189  0.000  0.000  0.000  0.000  0.000  0.000  0.189
   2.563     5.521  0.000  0.000  0.186  0.000  0.000  0.000  0.000  0.000  0.000  0.186
   2.590     5.736  0.000  0.000  0.175  0.000  0.000  0.000  0.000  0.000  0.000  0.175
   2.616     5.916  0.000  0.000  0.057  0.000  0.000  0.000  0.000  0.000  0.000  0.057
   2.643     5.876  0.000  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.004
   2.670     5.795  0.000  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.011
   2.697     5.716  0.000  0.000  0.013  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   2.723     5.642  0.000  0.000  0.015  0.000  0.000  0.000  0.000  0.000  0.000  0.015
   2.750     5.572  0.000  0.000  0.016  0.000  0.000  0.000  0.000  0.000  0.000  0.016
   2.777     5.455  0.030  0.065  0.000  0.153  0.000  0.000  0.000  0.000  0.000  0.249
   2.803     5.372  0.028  0.065  0.000  0.154  0.000  0.000  0.000  0.000  0.000  0.247
   2.830     5.290  0.025  0.066  0.000  0.155  0.000  0.000  0.000  0.000  0.000  0.246
   2.857     5.207  0.022  0.067  0.000  0.156  0.000  0.000  0.000  0.000  0.000  0.244
   2.884     5.125  0.019  0.068  0.000  0.156  0.000  0.000  0.000  0.000  0.000  0.243
   2.910     5.034  0.012  0.063  0.000  0.166  0.000  0.000  0.000  0.000  0.000  0.241
   2.937     4.955  0.009  0.064  0.000  0.167  0.000  0.000  0.000  0.000  0.000  0.240
   2.964     4.880  0.007  0.064  0.000  0.169  0.000  0.000  0.000  0.000  0.000  0.240
   2.990     4.813  0.005  0.064  0.000  0.171  0.000  0.000  0.000  0.000  0.000  0.240
   3.017     4.757  0.003  0.064  0.000  0.172  0.000  0.000  0.000  0.000  0.000  0.240
   3.044     4.724  0.005  0.061  0.000  0.174  0.000  0.000  0.000  0.000  0.000  0.240
   3.071     4.696  0.005  0.041  0.000  0.194  0.000  0.000  0.000  0.000  0.000  0.240
   3.097     4.687  0.004  0.018  0.000  0.218  0.000  0.000  0.000  0.000  0.000  0.240
# Band    8
   3.097     5.131  0.000  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.018
   3.071     5.134  0.000  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.018
   3.044     5.142  0.000  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.018
   3.017     5.155  0.000  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.018
   2.990     5.173  0.000  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.018
   2.964     5.197  0.000  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.018
   2.937     5.226  0.000  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.018
   2.910     5.260  0.000  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.018
   2.884     5.299  0.000  0.000  0.017  0.000  0.000  0.000  0.000  0.000  0.000  0.017
   2.857     5.343  0.000  0.000  0.017  0.000  0.000  0.000  0.000  0.000  0.000  0.017
   2.830     5.393  0.000  0.000  0.016  0.000  0.000  0.000  0.000  0.000  0.000  0.016
   2.803     5.448  0.000  0.000  0.016  0.000  0.000  0.000  0.000  0.000  0.000  0.016
   2.777     5.508  0.000  0.000  0.015  0.000  0.000  0.000  0.000  0.000  0.000  0.015
   2.750     7.036  0.000  0.000  0.215  0.000  0.000  0.000  0.000  0.000  0.000  0.216
   2.723     6.829  0.000  0.000  0.212  0.000  0.000  0.000  0.000  0.000  0.000  0.213
   2.697     6.617  0.000  0.000  0.212  0.000  0.000  0.000  0.000  0.000  0.000  0.212
   2.670     6.403  0.000  0.000  0.213  0.000  0.000  0.000  0.000  0.000  0.000  0.213
   2.643     6.190  0.000  0.000  0.218  0.000  0.000  0.000  0.000  0.000  0.000  0.218
   2.616     6.022  0.000  0.000  0.164  0.000  0.000  0.000  0.000  0.000  0.000  0.164
   2.590     6.078  0.000  0.000  0.045  0.000  0.000  0.000  0.000  0.000  0.000  0.045
   2.563     6.173  0.000  0.000  0.032  0.000  0.000  0.000  0.000  0.000  0.000  0.033
   2.536     6.275  0.000  0.000  0.029  0.000  0.000  0.000  0.000  0.000  0.000  0.029
   2.510     6.382  0.000  0.000  0.027  0.000  0.000  0.000  0.000  0.000  0.000  0.027
   2.483     6.493  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   2.456     6.607  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   2.429     6.725  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   2.403     6.844  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   2.376     6.963  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   2.349     7.080  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   2.323     7.191  0.000  0.000  0.027  0.000  0.000  0.000  0.000  0.000  0.000  0.027
   2.296     7.291  0.000  0.000  0.027  0.000  0.000  0.000  0.000  0.000  0.000  0.028
   2.269     7.370  0.000  0.000  0.028  0.000  0.000  0.000  0.000  0.000  0.000  0.028
   2.242     7.420  0.000  0.000  0.027  0.000  0.000  0.000  0.000  0.000  0.000  0.027
   2.216     7.429  0.000  0.000  0.025  0.000  0.000  0.000  0.000  0.000  0.000  0.025
   2.189     7.398  0.000  0.000  0.023  0.000  0.000  0.000  0.000  0.000  0.000  0.023
   2.162     7.335  0.000  0.000  0.019  0.000  0.000  0.000  0.000  0.000  0.000  0.019
   2.136     7.250  0.000  0.000  0.017  0.000  0.000  0.000  0.000  0.000  0.000  0.017
   2.109     7.165  0.005  0.012  0.003  0.029  0.000  0.000  0.000  0.000  0.000  0.050
   2.082     7.316  0.005  0.017  0.000  0.040  0.000  0.000  0.000  0.000  0.000  0.062
   2.055     7.467  0.004  0.018  0.000  0.043  0.000  0.000  0.000  0.000  0.000  0.066
   2.029     7.616  0.003  0.019  0.000  0.046  0.000  0.000  0.000  0.000  0.000  0.069
   2.002     7.759  0.003  0.020  0.000  0.049  0.000  0.000  0.000  0.000  0.000  0.071
   1.975     7.897  0.002  0.020  0.000  0.050  0.000  0.000  0.000  0.000  0.000  0.072
   1.949     8.028  0.002  0.019  0.000  0.050  0.000  0.000  0.000  0.000  0.000  0.071
   1.922     8.150  0.001  0.018  0.000  0.048  0.000  0.000  0.000  0.000  0.000  0.068
   1.895     8.261  0.001  0.017  0.000  0.045  0.000  0.000  0.000  0.000  0.000  0.063
   1.868     8.356  0.001  0.015  0.000  0.040  0.000  0.000  0.000  0.000  0.000  0.055
   1.842     8.432  0.000  0.014  0.000  0.033  0.000  0.000  0.000  0.000  0.000  0.047
   1.815     8.480  0.000  0.015  0.000  0.025  0.000  0.000  0.000  0.000  0.000  0.040
   1.788     8.497  0.000  0.019  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.037
   1.788     8.497  0.000  0.019  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.037
   1.775     8.493  0.000  0.022  0.000  0.015  0.000  0.000  0.000  0.000  0.000  0.038
   1.762     8.482  0.000  0.026  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.040
   1.748     8.464  0.000  0.030  0.000  0.013  0.000  0.000  0.000  0.000  0.000  0.043
   1.735     8.441  0.000  0.033  0.000  0.013  0.000  0.000  0.000  0.000  0.000  0.046
   1.721     8.416  0.001  0.036  0.000  0.013  0.000  0.000  0.000  0.000  0.000  0.049
   1.708     8.390  0.001  0.038  0.000  0.013  0.000  0.000  0.000  0.000  0.000  0.051
   1.695     8.364  0.001  0.039  0.000  0.013  0.000  0.000  0.000  0.000  0.000  0.052
   1.681     8.339  0.001  0.039  0.000  0.013  0.000  0.000  0.000  0.000  0.000  0.053
   1.668     8.316  0.001  0.038  0.000  0.013  0.000  0.000  0.000  0.000  0.000  0.052
   1.655     8.294  0.001  0.036  0.000  0.013  0.000  0.000  0.000  0.000  0.000  0.050
   1.641     8.274  0.001  0.035  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.048
   1.628     8.255  0.001  0.033  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.046
   1.615     8.237  0.002  0.031  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.043
   1.601     8.219  0.002  0.029  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.041
   1.588     8.203  0.002  0.027  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.039
   1.575     8.186  0.002  0.025  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.036
   1.561     8.170  0.002  0.023  0.000  0.009  0.000  0.000  0.000  0.000  0.000  0.034
   1.548     8.153  0.003  0.021  0.000  0.009  0.000  0.000  0.000  0.000  0.000  0.032
